,treino,previsto,MAPE,MSE,AE
gamma1,[0.6356198271421528],[0.7160581946372986],0.1265510672579384,0.006470330965284123,0.08043836749514577
gamma2,[0.3012944565249175],[0.26960572600364685],0.10517528562179149,0.0010041756420497091,0.031688730521270636
gamma3,[0.30925941853405303],[0.2879970967769623],0.06875238224878678,0.00045208632650205476,0.021262321757090752
gamma4,[0.49610056652766343],[0.580830454826355],0.17079175879950717,0.007179153971108747,0.08472988829869155
JIX,[0.1406568462737463],[0.10710417479276657],0.23854275401340605,0.0011257817635105508,0.033552671480979734
JIY,[0.2644659911575571],[0.2917453944683075],0.10314900298276367,0.0007441658449905802,0.027279403310750405
JIZ,[0.634007719766547],[0.7057431936264038],0.11314605741121114,0.005145978209898197,0.07173547385985679
JXI,[-0.44541829110731035],[-0.5722459554672241],0.2847383389770996,0.016085256446990943,0.12682766435991377
JYI,[0.30371993601715563],[0.3630330562591553],0.19528886058585676,0.0035180462328419076,0.05931312024199964
JZI,[0.7816219111185623],[0.9049632549285889],0.15780179912499567,0.015213087092863186,0.1233413438100266
JXX,[0.8176570464277362],[0.9485704898834229],0.16010801108806524,0.017138329677425273,0.13091344345568667
JXY,[-0.626974881004831],[-0.6792415380477905],0.0833632393042502,0.00273180343844635,0.05226665704295952
JXZ,[0.30345421888232527],[0.2702886164188385],0.10929359488110416,0.0010999571867660394,0.033165602463486765
JYX,[0.23423455571393448],[0.23464104533195496],0.0017353956028456998,1.652338095584341e-07,0.000406489618020478
JYY,[0.00678767742209474],[0.028533771634101868],3.203760706308887,0.0004728926134774899,0.021746094212007128
JYZ,[0.9323959303949194],[0.9529744982719421],0.02207063244935722,0.00042347745586923154,0.020578567877022724
JZX,[0.05653244973667082],[0.0072394972667098045],0.8719408534314095,0.002429795163205836,0.049292952469961016
JZY,[-0.10949180599742303],[-0.08070383220911026],0.26292354506409654,0.0008287474348365831,0.02878797378831277
JZZ,[0.8871223132747139],[0.8827826976776123],0.0048917894772395,1.8832263530607555e-05,0.004339615597101609
