,treino,previsto,MAPE,MSE,AE
gamma1,[0.12640920672312728],[0.12654586136341095],0.0010810497417564405,1.867449071106013e-08,0.00013665464028367325
gamma2,[0.009410839419584538],[0.009475153870880604],0.006834082320246957,4.136348645514024e-09,6.431445129606583e-05
gamma3,[0.7306841520443098],[0.7303425669670105],0.0004674866374802624,1.1668036503357641e-07,0.0003415850772993112
gamma4,[0.8428419545513766],[0.8424471616744995],0.0004684067691993173,1.5586141563285608e-07,0.0003947928768770481
JXX,[-0.7995292644989436],[-0.7992037534713745],0.00040712834666915284,1.059574290690645e-07,0.0003255110275690587
JXY,[0.01785411432893702],[0.017570914700627327],0.015861869319986295,8.020202947474872e-08,0.0002831996283096938
JXZ,[0.686145857826806],[0.6845011115074158],0.0023970797180057108,2.7051904551478294e-06,0.0016447463193902667
JYX,[0.04559862152587302],[0.04625070095062256],0.01430041968219469,4.2520757618169225e-07,0.000652079424749541
JYY,[0.8894015102484911],[0.8887343406677246],0.0007501331772869511,4.451152495001653e-07,0.0006671695807665134
JYZ,[0.7636002670045339],[0.7625967264175415],0.0013142224149934852,1.0070937097409876e-06,0.0010035405869923686
JZX,[-0.25807865558248366],[-0.25825193524360657],0.0006714218993888222,3.0025840958868734e-08,0.00017327966112290483
JZY,[-0.9985078045366769],[-0.9975968599319458],0.0009123059435211527,8.298200728886411e-07,0.0009109446047310676
JZZ,[0.5105343726506062],[0.5097746253013611],0.0014881414258174886,5.772160346849713e-07,0.0007597473492451101
JIX,[-0.8451564322933918],[-0.8450682759284973],0.0001043077488687335,7.771544671404102e-09,8.815636489445389e-05
JIY,[-0.5727664210700234],[-0.572129487991333],0.0011120293635588766,4.056837467300233e-07,0.0006369330786903937
JIZ,[-0.39374332579442917],[-0.39223912358283997],0.003820260847734432,2.2626242933498425e-06,0.0015042022115892006
JXI,[0.8004273658662282],[0.7995576858520508],0.0010865195909890548,7.563433270596389e-07,0.0008696800141774208
JYI,[-0.00749501549718401],[-0.008381935767829418],0.11833468135971667,7.866275664817242e-07,0.0008869202706454082
JZI,[0.4404811417840462],[0.4403756856918335],0.00023941113979491875,1.112098738477047e-08,0.0001054560922126857
