,treino,previsto,MAPE,MSE,AE
gamma1,[0.5739411879281008],[0.573602557182312],0.0005900094868800245,1.1467078199345892e-07,0.0003386307457887705
gamma2,[0.013114189588902203],[0.013275723904371262],0.012317521748027483,2.6093335074057313e-08,0.0001615343154690585
gamma3,[0.21672980046384815],[0.21646437048912048],0.001224704559131205,7.045307148393215e-08,0.00026542997472767116
gamma4,[0.2794823660111103],[0.27954596281051636],0.00022755210038372255,4.044552894692148e-09,6.359679940604046e-05
JXX,[-0.9419895434327705],[-0.941421389579773],0.0006031424201664996,3.227988006759925e-07,0.0005681538529975771
JXY,[-0.0687546912437893],[-0.06901366263628006],0.003766599599327734,6.706618212860267e-08,0.00025897139249075884
JXZ,[0.8867134339966274],[0.8868489861488342],0.00015287030398972962,1.8374385967906716e-08,0.00013555215220684147
JYX,[0.2979491062738484],[0.2973676323890686],0.0019515879475247183,3.3811187868091675e-07,0.000581473884779804
JYY,[0.8018009835012454],[0.8014571666717529],0.0004288056968839294,1.1821001224225522e-07,0.0003438168294924715
JYZ,[-0.7735880706937113],[-0.7730856537818909],0.0006494631068571968,2.524227532831501e-07,0.0005024169118204025
JZX,[-0.06186190443567252],[-0.06204386055469513],0.002941327472577512,3.310802924976957e-08,0.00018195611902260822
JZY,[-0.5068543347603394],[-0.5064139366149902],0.000868885032930354,1.9395052642695356e-07,0.00044039814534913013
JZZ,[0.08752171847186085],[0.08742788434028625],0.0010721239620628343,8.804844248359234e-09,9.383413157459941e-05
JIX,[0.24580338977940386],[0.24594780802726746],0.000587535623463965,2.0856630315991637e-08,0.00014441824786359803
JIY,[0.4835739785214588],[0.4839968681335449],0.0008745086188862735,1.7883562401036714e-07,0.0004228896120861414
JIZ,[0.5903871311313933],[0.5899608135223389],0.0007220984106436231,1.8174670378988358e-07,0.0004263176090544274
JXI,[0.8849005675541006],[0.8849930763244629],0.00010454142957322645,8.557872593938302e-09,9.250877036226512e-05
JYI,[0.4797971494798614],[0.48011553287506104],0.0006635791720413128,1.0136798633884279e-07,0.00031838339519962844
JZI,[0.844649993330834],[0.8445818424224854],8.068538316079716e-05,4.644546308747879e-09,6.815090834866311e-05
