,treino,previsto,MAPE,MSE,AE
gamma1,[0.9009141618624731],[0.9386728405952454],0.041911516469796864,0.0014257178196447095,0.03775867873277228
gamma2,[0.22983153776309395],[0.2600276470184326],0.1313836627872379,0.0009118050141603494,0.030196109255338666
gamma3,[0.44584221367087673],[0.4268872141838074],0.04251503986354699,0.0003592920055547996,0.018954999487069357
gamma4,[0.16676022890484743],[0.13441969454288483],0.19393433658822784,0.001045910162817284,0.0323405343619626
JIX,[-0.007687660399174678],[-0.12189916521310806],14.856471134728421,0.013044267831863129,0.11421150481393338
JIY,[0.7135280737268923],[0.6984740495681763],0.021098012416086196,0.00022662364337120615,0.01505402415871604
JIZ,[-0.8226115535480942],[-0.8370609283447266],0.017565246603101037,0.0002087844320135536,0.01444937479663233
JXI,[-0.24315592595339663],[-0.10734018683433533],0.5585540989245387,0.01844591499245692,0.1358157391190613
JYI,[-0.901677355883151],[-0.935960590839386],0.0380216212956309,0.0011753401990644119,0.034283234956234976
JZI,[0.29958585220893297],[0.22820402681827545],0.2382683456656538,0.0050953649961023185,0.07138182539065752
JXX,[-0.6216283712709287],[-0.5334909558296204],0.1417847374969551,0.007768204000673784,0.08813741544130838
JXY,[-0.3820884662461579],[-0.3604001998901367],0.056762420936434785,0.0004703808975297197,0.02168826635602117
JXZ,[0.6372988369628543],[0.6457915902137756],0.013326170955206638,7.212685778103531e-05,0.008492753250921359
JYX,[-0.8907656012382117],[-0.9151243567466736],0.027345864585028794,0.0005933489699210227,0.024358755508461893
JYY,[-0.692922154771433],[-0.6965188384056091],0.005190602738575288,1.2936133164350126e-05,0.00359668363417609
JYZ,[-0.397379389990171],[-0.3634204864501953],0.08545713339792388,0.0011532071296373714,0.03395890353997566
JZX,[0.6231667131509544],[0.6552670001983643],0.05151155600898401,0.0010304284285261092,0.03210028704740986
JZY,[-0.04911682328475431],[-0.04724287614226341],0.038152857150933896,3.5116778928497905e-06,0.0018739471424908949
JZZ,[0.25230496685491355],[0.31941765546798706],0.26599828552589,0.004504112972875367,0.06711268861307351
