,treino,previsto,MAPE,MSE,AE
gamma1,[0.4000793027167511],[0.3983321189880371],0.00436709351583463,3.052650981882829e-06,0.0017471837287139635
gamma2,[0.2487457597737761],[0.24847523868083954],0.0010875405200177022,7.318166172359682e-08,0.0002705210929365709
gamma3,[0.13798799437073161],[0.13761350512504578],0.0027139262904256737,1.4024219513434825e-07,0.0003744892456858384
gamma4,[0.4232457334469961],[0.421240895986557],0.004736816704828479,4.0193732427799515e-06,0.002004837460439113
JXX,[-0.9103850311286859],[-0.9044437408447266],0.006526129144053851,3.5298930238269044e-05,0.0059412902839592885
JXY,[0.4718687724460289],[0.46935397386550903],0.005329444810437155,6.324211900584598e-06,0.002514798580519839
JXZ,[-0.6913005045828078],[-0.6913123726844788],1.7167789683789795e-05,1.4085183727260924e-10,1.1868101670975406e-05
JYX,[0.4674897796719699],[0.46331775188446045],0.008924318710105093,1.7405815859751157e-05,0.004172027787509469
JYY,[0.26088743725565666],[0.26010122895240784],0.0030135920361637823,6.18123496097397e-07,0.0007862083032488254
JYZ,[0.008558276581305035],[0.009407592006027699],0.09923907186850377,7.213366906718376e-07,0.0008493154247226631
JZX,[0.7115964277308915],[0.7161250710487366],0.006364061343430051,2.0508610300262917e-05,0.0045286433178450824
JZY,[0.20511445829206787],[0.2010578066110611],0.019777502350567605,1.645642286101508e-05,0.004056651681006773
JZZ,[0.14671333687288302],[0.14728203415870667],0.0038762480490535526,3.234166029031856e-07,0.0005686972858236494
JIX,[-0.8662320473144967],[-0.8635437488555908],0.003103439161873694,7.226948604155491e-06,0.0026882984589058356
JIY,[-0.17351436714348134],[-0.1672217845916748],0.03626548426738124,3.959659517130005e-05,0.006292582551806536
JIZ,[-0.7789905321077226],[-0.7766788005828857],0.002967599000955768,5.344102642924645e-06,0.0023117315248368797
JXI,[0.504222922837068],[0.5044547319412231],0.00045973535445552576,5.373546076919032e-08,0.0002318091041551007
JYI,[0.0225702197513038],[0.02441742643713951],0.0818426540011426,3.412172540196154e-06,0.0018472066858357117
JZI,[-0.9006520110389387],[-0.9017128944396973],0.0011779059922764547,1.1254735900051438e-06,0.0010608834007586054
