,treino,previsto,MAPE,MSE,AE
gamma1,[0.6486196600598926],[0.6457610726356506],0.004407185906110193,8.171522062034186e-06,0.002858587424241943
gamma2,[0.3600039055970481],[0.35940665006637573],0.0016590251421907225,3.5671416891872015e-07,0.0005972555306723581
gamma3,[0.7436517163788576],[0.7412800192832947],0.003189257878824928,5.624947113101744e-06,0.0023716970955629524
gamma4,[0.3870233101693551],[0.3866465985774994],0.0009733563378672522,1.4191162343845937e-07,0.00037671159185570513
JXX,[-0.012052371670506545],[-0.010663914494216442],0.11520198797783575,1.9278133303914866e-06,0.0013884571762901032
JXY,[-0.7209990500522725],[-0.7173856496810913],0.005011657603320301,1.3056662242452332e-05,0.0036134003711811857
JXZ,[-0.974270856363531],[-0.9662525057792664],0.008230104115187339,6.429394609217627e-05,0.008018350584264589
JYX,[-0.8303830380614758],[-0.8277095556259155],0.0032195773673334457,7.147508333249513e-06,0.002673482435560315
JYY,[-0.4467194556101548],[-0.44451355934143066],0.004937990143525763,4.865978348371079e-06,0.002205896268724139
JYZ,[-0.6123969250196721],[-0.6121310591697693],0.0004341397532234606,7.068465014456294e-08,0.00026586584990284656
JZX,[0.1360202390272387],[0.13482984900474548],0.008751565436190961,1.4170284056513973e-06,0.0011903900224932151
JZY,[0.058337161073580335],[0.05773226171731949],0.010369022851452954,3.659032312047862e-07,0.0006048993562608462
JZZ,[-0.6104254479830256],[-0.608913004398346],0.0024776876352010637,2.287485596838516e-06,0.0015124435846796125
JIX,[0.5203229566195489],[0.5157121419906616],0.008861447626379835,2.1259611541960566e-05,0.004610814628887239
JIY,[0.027633204606499318],[0.026732368394732475],0.032599773518666234,8.115058804304351e-07,0.0009008362117668423
JIZ,[0.9942043682387769],[0.9876980781555176],0.006544217960724858,4.233181064751849e-05,0.006506290083259314
JXI,[0.07844212328817135],[0.08273102343082428],0.054675982276727486,1.839466443364832e-05,0.004288900142652929
JYI,[0.8711112121391873],[0.8686918020248413],0.0027773837377257993,5.853545301399666e-06,0.002419410114345988
JZI,[-0.7433546640431199],[-0.7422835230827332],0.0014409554580054492,1.1473429570182289e-06,0.0010711409603867406
