,treino,previsto,MAPE,MSE,AE
gamma1,[0.13948974986003737],[0.14000926911830902],0.0037244260513258545,2.699002597151255e-07,0.0005195192582716501
gamma2,[0.163836144803976],[0.16515310108661652],0.008038252390619864,1.7343738503862907e-06,0.0013169562826405024
gamma3,[0.46443579215550523],[0.4614260196685791],0.0064804921105615,9.058730423057515e-06,0.003009772486926132
gamma4,[0.8613332758638482],[0.853852391242981],0.008685238142418845,5.59636347107284e-05,0.0074808846208672675
JXX,[0.7049624374714418],[0.6998715400695801],0.007221515830150855,2.591723635628271e-05,0.005090897401861749
JXY,[0.37205632722347204],[0.3741012513637543],0.005496275672941237,4.181714739509033e-06,0.002044924140282234
JXZ,[-0.7289865579589982],[-0.7277064323425293],0.0017560345969245606,1.638721593940015e-06,0.0012801256164689523
JYX,[0.983481168032575],[0.9795162081718445],0.004031556464535378,1.5720906697204285e-05,0.0039649598607305325
JYY,[-0.7552620814992317],[-0.7447726130485535],0.013888514606553685,0.00011002894837777372,0.010489468450678219
JYZ,[-0.7187700777991153],[-0.7051441073417664],0.0189573423800165,0.00018566707090454565,0.013625970457348924
JZX,[-0.6533605986568296],[-0.6481453776359558],0.007982148038304085,2.7198530296563907e-05,0.005215221020873795
JZY,[-0.17959942931413186],[-0.17632195353507996],0.01824880954003131,1.0741847482271913e-05,0.0032774757790519082
JZZ,[0.33965764099196205],[0.33537858724594116],0.012598137741061895,1.83103009613354e-05,0.004279053746020889
JIX,[-0.20502224603708497],[-0.19704513251781464],0.03890852662801971,6.363434009932546e-05,0.007977113519270329
JIY,[-0.6209768603323691],[-0.6157476902008057],0.0084208775972177,2.734422026483512e-05,0.005229170131563432
JIZ,[0.8048786399510626],[0.7802317142486572],0.03062191550257055,0.000607470946579889,0.024646925702405342
JXI,[0.25107473156469906],[0.2561398148536682],0.020173608301414986,2.5655068724194562e-05,0.005065083288969152
JYI,[0.05334375453651985],[0.06397134065628052],0.19922831101970673,0.00011294558673292961,0.010627586119760668
JZI,[0.3934534044238047],[0.387771874666214],0.014440159098155683,3.227978038638899e-05,0.005681529757590731
