,treino,previsto,MAPE,MSE,AE
gamma1,[0.49653521716587157],[0.49622011184692383],0.0006346081970706941,9.929136202915652e-08,0.0003151053189477393
gamma2,[0.8612924863730758],[0.8604538440704346],0.000973702099936729,7.03320911779318e-07,0.0008386423026411904
gamma3,[0.3477168575425721],[0.3477277159690857],3.1227782829813645e-05,1.1790542635135333e-10,1.0858426513604691e-05
gamma4,[0.6615424192381595],[0.6615990400314331],8.558905918508733e-05,3.2059142309340893e-09,5.6620793273620684e-05
JXX,[-0.05466902390511197],[-0.05433468520641327],0.006115688095675628,1.1178236544753983e-07,0.0003343386986986996
JXY,[0.3454622280497679],[0.34464195370674133],0.0023744255563256287,6.728499978276568e-07,0.0008202743430265613
JXZ,[0.7649625069950898],[0.7642967104911804],0.0008703648843193358,4.4328498461799366e-07,0.0006657965039094105
JYX,[0.38404488297670647],[0.3843279182910919],0.0007369849903783672,8.010898918927005e-08,0.00028303531438544915
JYY,[-0.3087151482695474],[-0.30820682644844055],0.0016465723303703847,2.583910738133615e-07,0.0005083218211068274
JYZ,[0.7946470632001239],[0.7938708066940308],0.000976856949507973,6.02574163251933e-07,0.0007762565060931426
JZX,[-0.366011218325637],[-0.3657528758049011],0.0007058322472127637,6.674085802016127e-08,0.00025834252073586583
JZY,[-0.8324319756419407],[-0.8321214914321899],0.00037298448261954153,9.640044450456142e-08,0.00031048420975077207
JZZ,[-0.4976318139645448],[-0.4962911605834961],0.002694066865154719,1.7973514881173578e-06,0.0013406533810487176
JIX,[-0.09830973170998192],[-0.0983959212899208],0.0008767146287526456,7.428643690042134e-09,8.618957993888898e-05
JIY,[-0.12676086344783122],[-0.12618136405944824],0.004571595464253605,3.35819541136243e-07,0.0005794993883829758
JIZ,[-0.91673110829594],[-0.9154710173606873],0.0013745480259691552,1.5878291651060245e-06,0.0012600909352527
JXI,[0.5352545159169328],[0.5350379347801208],0.00040463205890188373,4.690738882277811e-08,0.00021658113681199964
JYI,[0.34691071289664666],[0.3470017910003662],0.0002625404760754379,8.295220977150047e-09,9.107810371955516e-05
JZI,[0.341715081425054],[0.3418108820915222],0.00028035246811078916,9.177767695749994e-09,9.580066646819319e-05
