,treino,previsto,MAPE,MSE,AE
gamma1,[0.951939128259082],[0.9448463916778564],0.007450829964513424,5.030691221065519e-05,0.007092736581225556
gamma2,[0.8467770172755084],[0.8410087823867798],0.006811988009886922,3.327253373154554e-05,0.005768234888728574
gamma3,[0.37265643819973215],[0.37021365761756897],0.006555047308357331,5.967176972593505e-06,0.0024427805821631843
gamma4,[0.8090952493694098],[0.8006641268730164],0.010420432579432969,7.108382654919154e-05,0.00843112249639344
JXX,[-0.0974703196240907],[-0.09540762007236481],0.02116233495161406,4.25472944069018e-06,0.0020626995517258884
JXY,[0.7767386580946491],[0.7679939270019531],0.011258266859212301,7.647032188356458e-05,0.008744731092696023
JXZ,[0.635838140646408],[0.629962682723999],0.00924049305446796,3.452100579799816e-05,0.005875457922408955
JYX,[-0.4705454932396085],[-0.4650167226791382],0.011749704629845363,3.056730391032305e-05,0.0055287705604702975
JYY,[-0.4543397669530467],[-0.449863076210022],0.009853178323013363,2.0040760008683064e-05,0.004476690743024703
JYZ,[-0.8514402725273611],[-0.8458096385002136],0.006613069887373143,3.1704039547670985e-05,0.005630634027147474
JZX,[0.4630963972794697],[0.4570940434932709],0.012961348482649801,3.60282509746956e-05,0.006002353786198844
JZY,[-0.9179128262695495],[-0.9112597107887268],0.0072480907668120795,4.42639456011627e-05,0.006653115480822702
JZZ,[0.3581159954508317],[0.3552570641040802],0.007983255099098327,8.17348844543849e-06,0.0028589313467515254
JIX,[-0.5926591051578969],[-0.5894415974617004],0.005428934893928998,1.0352355775083337e-05,0.003217507696196442
JIY,[-0.814613156303337],[-0.8068004250526428],0.009590725598083672,6.103876959557297e-05,0.00781273125069415
JIZ,[0.3189600046665215],[0.32187122106552124],0.009127214561096605,8.475180921804876e-06,0.0029112163989997164
JXI,[0.17225884362757293],[0.17135892808437347],0.005224205180113099,8.098479848919769e-07,0.0008999155431994588
JYI,[0.26881842145966495],[0.2680283188819885],0.002939168280902107,6.242620832509256e-07,0.0007901025776764214
JZI,[-0.29030610911584054],[-0.2820162773132324],0.02855548520096845,6.872131131553293e-05,0.008289831802608116
