,treino,previsto,MAPE,MSE,AE
gamma1,[0.752661321489852],[0.7067381143569946],0.061014437465651716,0.002108940953367321,0.04592320713285736
gamma2,[0.08640318215808296],[0.07675948739051819],0.1116127268312954,9.300084876995612e-05,0.00964369476756477
gamma3,[0.06123324013652631],[0.028445139527320862],0.5354624471300349,0.001075059541559379,0.03278810060920545
gamma4,[0.2552168722437148],[0.2842976450920105],0.11394533830242039,0.0008456913494541717,0.02908077284829569
JIX,[0.057870765880824626],[0.08276262134313583],0.430128322710847,0.0006196044683565923,0.024891855462311208
JIY,[0.1714937094997233],[0.2355530858039856],0.37353776118747745,0.00410360369249108,0.06405937630426228
JIZ,[0.6866524104671512],[0.7477525472640991],0.08898262915203281,0.0037332267166057496,0.061100136796947924
JXI,[0.7972892825291862],[0.6918777227401733],0.1322124379430048,0.01111159693715263,0.10541155978901284
JYI,[0.7643730549373535],[0.8212022185325623],0.07434741874812206,0.003229553834930997,0.05682916359520873
JZI,[-0.27060839601498476],[-0.2737833261489868],0.011732563293513784,1.0080181355794287e-05,0.003174930134002052
JXX,[0.897680879601374],[0.9164329171180725],0.020889425120679393,0.00035163891102766865,0.018752037516698516
JXY,[-0.15185093946021722],[-0.08229954540729523],0.45802412747761406,0.004837396414704832,0.06955139405292199
JXZ,[-0.3876324692199542],[-0.3640751540660858],0.06077229598767503,0.0005549470972586771,0.023557315153868386
JYX,[-0.810934207081069],[-0.8029612898826599],0.009831768260346723,6.356740865268746e-05,0.00797291719840909
JYY,[0.02335624132357239],[0.06490486115217209],1.7789086545644897,0.001726287809661508,0.0415486198285997
JYZ,[-0.6903533027098527],[-0.8363479971885681],0.21147822992320095,0.021314450815933448,0.14599469447871538
JZX,[-0.45154086728282516],[-0.4298763573169708],0.047979067977217335,0.000469350992060602,0.02166450996585434
JZY,[0.22117069365781794],[0.2904109060764313],0.31306232879902995,0.004794207015774696,0.06924021241861333
JZZ,[0.5527549260102405],[0.6027858257293701],0.09051190204717013,0.0025030909267056084,0.05003089971912966
