,treino,previsto,MAPE,MSE,AE
gamma1,[0.3375473620472763],[0.3376365602016449],0.00026425374450443216,7.956310742762103e-09,8.919815436858602e-05
gamma2,[0.4335188106185648],[0.4333966076374054],0.00028188622538668335,1.493356860424263e-08,0.00012220298115939165
gamma3,[0.14416802024761088],[0.14418630301952362],0.0001268157243287074,3.342597488131477e-10,1.828277191273653e-05
gamma4,[0.7287254214522619],[0.7286922335624695],4.554237963362463e-05,1.101436028875941e-09,3.318788979245202e-05
JXX,[-0.02766565445920155],[-0.027737028896808624],0.0025798933371458926,5.094310343726189e-09,7.137443760707463e-05
JXY,[-0.2813102593254373],[-0.28118011355400085],0.0004626413972548364,1.693792182278626e-08,0.00013014577143644068
JXZ,[-0.188999914209238],[-0.18902651965618134],0.000140769624444772,7.078498070542709e-10,2.660544694332856e-05
JYX,[-0.340400904802481],[-0.34041503071784973],4.1497878441167354e-05,1.9954148500527776e-10,1.4125915368756736e-05
JYY,[-0.6648234377107922],[-0.665009617805481],0.00028004442101171547,3.466302765830711e-08,0.00018618009468873709
JYZ,[0.26359431455016225],[0.2636014223098755],2.6964768664956705e-05,5.0520248141199587e-11,7.107759713242956e-06
JZX,[0.7875587270091329],[0.7874305844306946],0.00016270860069690906,1.642052040881459e-08,0.00012814257843829502
JZY,[0.3776271654931602],[0.3772892951965332],0.000894719256189577,1.1415633734282954e-07,0.0003378702966270186
JZZ,[0.2695593710882205],[0.26929986476898193],0.0009627056117207463,6.73435297247376e-08,0.00025950631923854495
JIX,[-0.01102512804113065],[-0.01100101973861456],0.002186668710435953,5.812102502073316e-10,2.410830251609042e-05
JIY,[0.11338346029479829],[0.11348602920770645],0.0009046197094486507,1.0520381895162339e-08,0.00010256891290816306
JIZ,[0.6194855109905537],[0.6193954348564148],0.00014540474723111034,8.113709941412112e-09,9.007613413891669e-05
JXI,[-0.358768861095224],[-0.3587966561317444],7.747338059257495e-05,7.725640551700887e-10,2.7795036520394945e-05
JYI,[-0.35806504184041565],[-0.35831013321876526],0.000684488430062486,6.006978374130897e-08,0.0002450913783496045
JZI,[0.38633367460551105],[0.3863781690597534],0.00011517104815624907,1.979756458326533e-09,4.449445424237197e-05
