,treino,previsto,MAPE,MSE,AE
gamma1,[0.8419027314789557],[0.7974262237548828],0.05282855852711365,0.0019781597393295123,0.044476507724072856
gamma2,[0.5995547289462685],[0.5697067379951477],0.049783596909625465,0.0008909025638181883,0.029847990951120784
gamma3,[0.9174626648558603],[0.8648226857185364],0.057375609007036796,0.002770967403577893,0.05263997913732388
gamma4,[0.9721691074362717],[0.9045121669769287],0.06959379797385518,0.004577461592319085,0.067656940459343
JXX,[-0.20560347473354512],[-0.20347268879413605],0.010363569692440743,4.540248719583412e-06,0.0021307859394090745
JXY,[0.2831563075493455],[0.2758857011795044],0.0256770065719764,5.2861716985174195e-05,0.007270606369841115
JXZ,[0.9776224208074429],[1.0571417808532715],0.08133954209044385,0.006323328622098123,0.0795193600458286
JYX,[-0.07693397987474992],[0.045716363936662674],1.5942285061956998,0.015043106837057717,0.1226503438114126
JYY,[0.9869700152033374],[0.859749436378479],0.12890014576445685,0.016185075676532004,0.12722057882485838
JYZ,[0.9851439883172557],[0.7334383130073547],0.25550140720022513,0.06335574698321328,0.25170567530990096
JZX,[-0.5146489288531135],[-0.5438738465309143],0.05678612358705966,0.0008540958132742324,0.029224917677800777
JZY,[-0.8547097742573173],[-0.6277256011962891],0.26556871103792107,0.051521814820198825,0.22698417306102825
JZZ,[-0.680197955540764],[-0.5534470081329346],0.18634420520576425,0.016065802668782346,0.12675094740782944
JIX,[0.07816312921162116],[0.047060318291187286],0.3979217725051054,0.0009673848471522608,0.031102810920433877
JIY,[-0.42160711272055895],[-0.24312806129455566],0.4233302665941956,0.031854771797925924,0.1784790514260033
JIZ,[-0.9399261828977459],[-0.2572888731956482],0.7262669368328061,0.46599369659731765,0.6826373097020977
JXI,[0.3072715077855237],[0.36984574794769287],0.20364478507342162,0.003915535531872825,0.06257424016216917
JYI,[-0.5799826089005378],[-0.7521700263023376],0.2968837595461912,0.029648506711501658,0.17218741740179988
JZI,[-0.48544605004078156],[-0.2254210114479065],0.5356414756511682,0.06761302069522616,0.26002503859287507
