,treino,previsto,MAPE,MSE,AE
gamma1,[0.11559376141555855],[0.1149296835064888],0.005744928627094284,4.409994693144499e-07,0.0006640779090697491
gamma2,[0.5168944758821384],[0.516394317150116],0.0009676225136066582,2.501587572183259e-07,0.000500158732022471
gamma3,[0.9581608361848446],[0.9536516070365906],0.0047061296788216056,2.0333147511463707e-05,0.004509229148254024
gamma4,[0.7391495693118509],[0.736513614654541],0.003566199273800567,6.948256955393882e-06,0.0026359546573099246
JXX,[-0.8164267732816153],[-0.8142482042312622],0.002668419412063556,4.746163107156295e-06,0.002178569050353074
JXY,[0.5154739618114095],[0.514373242855072],0.002135353165986222,1.2115822208406144e-06,0.0011007189563374542
JXZ,[-0.6973994850161125],[-0.6978996396064758],0.0007171708627685448,2.5015461426152466e-07,0.0005001545903633442
JYX,[0.41312937860744503],[0.41231173276901245],0.0019791520060583856,6.685447171061153e-07,0.0008176458384325791
JYY,[0.44889865699678344],[0.4481118321418762],0.001752789505255432,6.190933522997676e-07,0.0007868248549072199
JYZ,[0.5318855645166582],[0.5310013890266418],0.0016623415805989818,7.817662971457471e-07,0.0008841754900164034
JZX,[-0.11724448997139492],[-0.1150541827082634],0.018681536877902798,4.797445906926686e-06,0.002190307263131519
JZY,[0.7315447884951349],[0.7286608815193176],0.003942215187876343,8.316919445167729e-06,0.0028839069758173075
JZZ,[0.9758178984400172],[0.9766272902488708],0.0008294496443932526,6.551151002393728e-07,0.0008093918088536434
JIX,[0.42468597565383703],[0.4250568747520447],0.0008733490613543721,1.3756614105124378e-07,0.00037089909820764433
JIY,[0.6795994726237466],[0.6772631406784058],0.0034378071782795107,5.458446958820328e-06,0.002336331945340886
JIZ,[-0.6348162260909651],[-0.6320942044258118],0.004287889239874741,7.409401945564163e-06,0.00272202166515334
JXI,[0.9965652550359014],[0.9963964223861694],0.00016941454548896132,2.850446361552755e-08,0.00016883264973199807
JYI,[-0.6118090425525051],[-0.6102650761604309],0.002523608323330252,2.383832219854666e-06,0.0015439663920742142
JZI,[0.34177346053199664],[0.34221237897872925],0.0012842379453612209,1.9264940288216324e-07,0.0004389184467326057
