,treino,previsto,MAPE,MSE,AE
gamma1,[0.1692370701348863],[0.17361384630203247],0.02586180535776088,1.9156169617298604e-05,0.004376776167146157
gamma2,[0.3602371232890349],[0.3628171682357788],0.007162074033868574,6.65663192721878e-06,0.002580044946743909
gamma3,[0.44091632364843825],[0.40258440375328064],0.08693694889309952,0.0014693360828487796,0.03833191989515761
gamma4,[0.2288147816548517],[0.21189334988594055],0.07395252896919804,0.0002863348531099153,0.016921431768911144
JIX,[0.23428295333990445],[0.06834085285663605],0.7082978002352345,0.02753678071279915,0.1659421004832684
JIY,[0.7802771064051002],[0.6641313433647156],0.14885194258164566,0.013489838272233169,0.1161457630403846
JIZ,[-0.0870255604078809],[-0.15135331451892853],0.7391823024126394,0.004138059948971405,0.06432775411104763
JXI,[0.42280951861583915],[0.47240009903907776],0.1172882308458532,0.002459225666713696,0.049590580423238606
JYI,[0.8739626067564656],[0.8398329019546509],0.03905167628221557,0.0011648367498590178,0.034129704801814764
JZI,[0.041119655381228304],[0.2609395384788513],5.345859080277552,0.048320781005052646,0.21981988309762301
JXX,[0.46768034181955564],[0.41992753744125366],0.1021056480426675,0.002280330325992377,0.04775280437830198
JXY,[0.45606486545824554],[0.47434112429618835],0.04007381454297991,0.00033402163711148287,0.018276258837942816
JXZ,[0.7163732339305475],[0.735929012298584],0.02729830965450671,0.0003824284675797627,0.01955577836803646
JYX,[-0.9264151318174876],[-0.9773640036582947],0.054995725016767645,0.0025957875418509864,0.0509488718408071
JYY,[-0.661415621972901],[-0.6138565540313721],0.07190496619911636,0.002261864943466969,0.047559067941528976
JYZ,[0.9939517430031608],[0.950487494468689],0.043728731138543434,0.0018891409006663374,0.04346424853447184
JZX,[0.4936040808612847],[0.46396613121032715],0.060043972082326806,0.0008784080595126955,0.029637949650957562
JZY,[-0.47800393580086764],[-0.6143313050270081],0.28520135299248506,0.018585151600120416,0.13632736922614042
JZZ,[0.48488572323438395],[0.7329131364822388],0.5115172531651615,0.06151759772242215,0.24802741324785482
