,treino,previsto,MAPE,MSE,AE
gamma1,[0.9451939145048893],[0.6042855978012085],0.36067553067378255,0.11621848039773715,0.3409083167036808
gamma2,[0.4015909369106695],[0.13947786390781403],0.6526867240063247,0.06870326303900023,0.26211307300285547
gamma3,[0.998447005087021],[1.164730429649353],0.16654206353980638,0.027650177284176767,0.16628342456233203
gamma4,[0.0621927912524467],[0.1446135938167572],1.3252468799761101,0.006793188695345053,0.0824208025643105
JIX,[0.0439678194249864],[-0.2488417625427246],6.659633927656434,0.08573745129210567,0.292809581967711
JIY,[0.6133815542373582],[0.5834195613861084],0.0488472348805838,0.0008977210156183433,0.029961992851249786
JIZ,[0.9209895486477535],[0.47145727276802063],0.48809704359811723,0.20207926705761228,0.4495322758797329
JXI,[-0.420749244471069],[-0.30488693714141846],0.2753713972209338,0.01342407425975039,0.11586230732965053
JYI,[0.5322148755959053],[0.08163190633058548],0.8466185180577964,0.20302501219195215,0.4505829692653198
JZI,[0.4084397336868253],[0.16025789082050323],0.6076339356753612,0.06159422712852377,0.24818184286632206
JXX,[0.3227661144476608],[0.4506555199623108],0.39622934313753166,0.01635570004289059,0.12788940551465
JXY,[-0.7796759021655764],[-1.1412638425827026],0.46376698242539427,0.13074583865509926,0.3615879404171263
JXZ,[-0.9461264424189464],[-0.3350692689418793],0.645851490964344,0.3733908692577825,0.6110571734770671
JYX,[-0.23165779091140504],[0.4422658383846283],2.9091343168068455,0.45417305812353737,0.6739236292960333
JYY,[0.4927903923327688],[0.10738073289394379],0.7820965372607501,0.14854060558875107,0.385409659438825
JYZ,[-0.495232464973556],[-0.9244951605796814],0.8667902974193076,0.18426646183903708,0.4292626956061254
JZX,[0.003205341136067519],[0.08160761743783951],24.459885227055747,0.0061469169292993975,0.07840227630177199
JZY,[-0.3651298189085006],[-0.17496897280216217],0.5208033862443637,0.03616114739187853,0.19016084610633843
JZZ,[0.6926556182568482],[0.1354786455631256],0.8044069202758016,0.31044617890014126,0.5571769726937226
