,treino,previsto,MAPE,MSE,AE
gamma1,[0.6552766031176774],[0.7561531066894531],0.1539449189728812,0.010176068972866473,0.10087650357177569
gamma2,[0.7255780591443041],[0.6757285594940186],0.06870315195180311,0.0024849726153838153,0.04984949965028551
gamma3,[0.6832371539307494],[0.6914777755737305],0.012061143916971995,6.79078450627688e-05,0.008240621642981116
gamma4,[0.546362446652179],[0.5272123217582703],0.03505022171866064,0.0003667272834523044,0.01915012489390877
JIX,[-0.9148685728348462],[-0.9659852981567383],0.05587329900676316,0.0026129196076337593,0.05111672532189204
JIY,[0.1793729008033076],[0.0536516010761261],0.7008934970898526,0.015805845205091804,0.1257212997271815
JIZ,[-0.961378377305627],[-1.2721519470214844],0.3232583310088956,0.09658021163393685,0.31077356971585735
JXI,[0.028252278584538937],[-0.2845386862754822],11.071353552035127,0.09783818769806296,0.3127909648600211
JYI,[0.9532922726476154],[1.002238154411316],0.05134404543924523,0.002395699341626151,0.048945881763700516
JZI,[-0.4195063861588373],[-0.6318426132202148],0.5061573174263452,0.045086673322660885,0.21233622706137756
JXX,[0.9484396940028381],[0.7747000455856323],0.18318470801653933,0.03018546543213428,0.1737396484172058
JXY,[0.2720623438569263],[0.1459435671567917],0.46356572141589236,0.015905945836338416,0.1261187767001346
JXZ,[0.7679741736944607],[0.590296745300293],0.23135859834898162,0.03156926856076462,0.17767742839416778
JYX,[-0.9606587459739078],[-1.0388561487197876],0.0813997718478105,0.006114833796201334,0.07819740274587983
JYY,[0.4712879831394312],[0.15098217129707336],0.6796392509494453,0.10259581309999195,0.32030581184235785
JYZ,[0.03340840209097817],[0.11126533895730972],2.330459764412275,0.006061702618207937,0.07785693686633155
JZX,[0.2086912300114061],[0.2783600986003876],0.33383706917235423,0.004853751250468769,0.06966886858898147
JZY,[-0.24404081108889275],[-0.1395649015903473],0.42810835217429977,0.010915215665548261,0.10447590949854546
JZZ,[0.953946770859208],[0.6433377265930176],0.32560416760615346,0.09647797837995623,0.3106090442661904
