,treino,previsto,MAPE,MSE,AE
gamma1,[0.11559376141555855],[0.10728536546230316],0.07187581623360086,6.90294433160705e-05,0.008308395953255387
gamma2,[0.5168944758821384],[0.5471166372299194],0.058468725741755094,0.0009133790365313076,0.030222161347780996
gamma3,[0.9581608361848446],[0.9404061436653137],0.018529971012200414,0.00031522910646308573,0.01775469251953088
gamma4,[0.7391495693118509],[0.7203688621520996],0.025408534266259792,0.0003527149614203349,0.01878070715975133
JIX,[0.42468597565383703],[0.4736204147338867],0.11522499419650323,0.002394579328079094,0.048934439080049685
JIY,[0.6795994726237466],[0.6734099388122559],0.00910762009216208,3.831032880358769e-05,0.006189533811490788
JIZ,[-0.6348162260909651],[-0.597848117351532],0.058234347548223875,0.0013666410637705518,0.036968108739433125
JXI,[0.9965652550359014],[0.9375616908073425],0.059206924915753044,0.0034814205916736756,0.0590035642285589
JYI,[-0.6118090425525051],[-0.6476508378982544],0.05858330435296459,0.0012846342936065742,0.03584179534574927
JZI,[0.34177346053199664],[0.4188821017742157],0.22561330865829526,0.005945742554221246,0.07710864124221906
JXX,[-0.8164267732816153],[-0.8205512762069702],0.005051895724556601,1.7011524381261405e-05,0.004124502925354934
JXY,[0.5154739618114095],[0.499606728553772],0.030781832707667715,0.00025176909125227765,0.015867233257637503
JXZ,[-0.6973994850161125],[-0.7441204786300659],0.06699315760589357,0.0021828512442750776,0.04672099361395343
JYX,[0.41312937860744503],[0.38973844051361084],0.05661891723285123,0.0005471359849095835,0.02339093809383419
JYY,[0.44889865699678344],[0.40826478600502014],0.09051902998242754,0.001651111471775263,0.0406338709917633
JYZ,[0.5318855645166582],[0.42308494448661804],0.20455644463468542,0.011837574918921186,0.10880062003004021
JZX,[-0.11724448997139492],[-0.07490292191505432],0.36113908693424324,0.0017928083854697222,0.042341568056340595
JZY,[0.7315447884951349],[0.7170237302780151],0.019849855327369843,0.0002108611317449824,0.014521058217119798
JZZ,[0.9758178984400172],[1.067720651626587],0.09418022905040914,0.008446116043271548,0.09190275318656971
