,treino,previsto,MAPE,MSE,AE
gamma1,[0.752661321489852],[0.7522280216217041],0.0005756903613569402,1.8774877573697454e-07,0.000433299868147885
gamma2,[0.08640318215808296],[0.08619169145822525],0.002447718875339169,4.472831612630321e-08,0.0002114906998577082
gamma3,[0.06123324013652631],[0.061444565653800964],0.003451156868450506,4.4658474251399234e-08,0.00021132551727465199
gamma4,[0.2552168722437148],[0.25509169697761536],0.0004904662650199682,1.5668847243068913e-08,0.00012517526609945318
JXX,[0.897680879601374],[0.8975517749786377],0.00014382017671316384,1.6668003611881826e-08,0.00012910462273629797
JXY,[-0.15185093946021722],[-0.1535481959581375],0.011177122143290747,2.880679619732669e-06,0.0016972564979202964
JXZ,[-0.3876324692199542],[-0.38532543182373047],0.0059516102994835824,5.322421547574778e-06,0.0023070373962237323
JYX,[-0.810934207081069],[-0.810490608215332],0.000547022017154377,1.9677995368312776e-07,0.0004435988657369716
JYY,[0.02335624132357239],[0.023199673742055893],0.006703457947168983,2.4513407581925237e-08,0.00015656758151649797
JYZ,[-0.6903533027098527],[-0.6903026103973389],7.342952125365922e-05,2.5697105480035532e-09,5.0692312513866966e-05
JZX,[-0.45154086728282516],[-0.4495012164115906],0.004517090299064872,4.160175676528016e-06,0.0020396508712345884
JZY,[0.22117069365781794],[0.22174786031246185],0.0026095982478441296,3.3312134723284536e-07,0.0005771666546439125
JZZ,[0.5527549260102405],[0.5524522066116333],0.0005476557229298141,9.163903429307707e-08,0.00030271939860715413
JIX,[0.057870765880824626],[0.060125283896923065],0.03895780506415364,5.0828514849124415e-06,0.002254518016098439
JIY,[0.1714937094997233],[0.17266978323459625],0.00685782433830226,1.3831494298579863e-06,0.00117607373487294
JIZ,[0.6866524104671512],[0.686045229434967],0.0008842625802057144,3.686688058442176e-07,0.0006071810321841564
JXI,[0.7972892825291862],[0.7937417030334473],0.004449551214943181,1.2585320278587191e-05,0.0035475794957389173
JYI,[0.7643730549373535],[0.7641774415969849],0.00025591344318736243,3.8264578930185646e-08,0.00019561334036866107
JZI,[-0.27060839601498476],[-0.2707199454307556],0.00041221712782582614,1.2443272158818128e-08,0.00011154941577085076
