,treino,previsto,MAPE,MSE,AE
gamma1,[0.77529863915214],[0.7751710414886475],0.00016457872753667313,1.6281163728764027e-08,0.0001275976634925735
gamma2,[0.34274672680843743],[0.34282559156417847],0.00023009630602574644,6.219649698093449e-09,7.886475574103713e-05
gamma3,[0.5901025879832493],[0.5902391672134399],0.00023144997661744078,1.8653886119460825e-08,0.00013657923019061435
gamma4,[0.1603307626513215],[0.16041474044322968],0.000523778409828894,7.0522695337707296e-09,8.397779190816301e-05
JXX,[-0.28845257802171864],[-0.28860101103782654],0.0005145837736167506,2.2032360270886964e-08,0.00014843301610789617
JXY,[0.016102540300439783],[0.01555485837161541],0.03401214458127547,2.999554951607854e-07,0.0005476819288243728
JXZ,[-0.676948428038167],[-0.6770917177200317],0.00021167001196824322,2.053193292889331e-08,0.00014328968186472224
JYX,[0.922305841157107],[0.9221100807189941],0.0002122511095313799,3.832214913014225e-08,0.00019576043811286858
JYY,[0.9705653285538425],[0.9704474210739136],0.0001214833009794267,1.390217382318457e-08,0.0001179074799289026
JYZ,[-0.6566170474147057],[-0.6564831137657166],0.00020397528440132165,1.7938222331554387e-08,0.0001339336489891707
JZX,[-0.7544846679233637],[-0.7547842860221863],0.00039711621926961644,8.977100514208023e-08,0.00029961809882261825
JZY,[-0.05489607943462049],[-0.05491280183196068],0.00030461915518213234,2.7963857280303723e-10,1.6722397340185324e-05
JZZ,[0.03745363680889113],[0.03759641945362091],0.003812250475389944,2.038688363602987e-08,0.00014278264472977753
JIX,[0.8559831317553486],[0.8560991883277893],0.00013558277977130452,1.3469128006692028e-08,0.00011605657244073697
JIY,[-0.6539462199039121],[-0.6537637710571289],0.00027899671445460615,3.328758169251989e-08,0.00018244884678320084
JIZ,[0.9412578465756445],[0.9411594271659851],0.00010456158216097137,9.686380197700513e-09,9.841940965937823e-05
JXI,[-0.5237824485830533],[-0.5232676863670349],0.0009827786658582627,2.6498013904020205e-07,0.0005147622160184273
JYI,[-0.07049588397328099],[-0.07024124264717102],0.0036121445928174356,6.484220496304523e-08,0.00025464132610997225
JZI,[0.7955231915539118],[0.7957065105438232],0.00023043827239447,3.360585206214275e-08,0.00018331898991141848
