,treino,previsto,MAPE,MSE,AE
gamma1,[0.5808813852633757],[0.5806147456169128],0.00045902597884420047,7.109670106585826e-08,0.0002666396464628962
gamma2,[0.7594878838401685],[0.7589635848999023],0.0006903321980795597,2.748893787642361e-07,0.0005242989402661768
gamma3,[0.2084530917276468],[0.2086416780948639],0.000904694507786323,3.55648179001356e-08,0.00018858636721708066
gamma4,[0.062205782406492105],[0.06217498332262039],0.0004951160917879365,9.485835673368211e-10,3.079908387171315e-05
JXX,[0.004466619199896327],[0.004058627411723137],0.09134241579910363,1.66457299216757e-07,0.0004079917881731898
JXY,[0.2631832108452503],[0.2631431221961975],0.0001523222128191794,1.6070997828789777e-09,4.008864905280518e-05
JXZ,[0.642755936407096],[0.6419214010238647],0.0012983705570985867,6.964493058650213e-07,0.0008345353832313052
JYX,[0.6342042740943745],[0.634001612663269],0.0003195522947158819,4.107165565772021e-08,0.00020266143110547752
JYY,[-0.794756935787041],[-0.7940670251846313],0.0008680774855099885,4.7597663931722955e-07,0.000689910602409638
JYZ,[0.727560333989069],[0.7274678945541382],0.00012705397836086215,8.54504913033833e-09,9.243943493086881e-05
JZX,[-0.8084007354409559],[-0.8069588541984558],0.0017836218836609675,2.079021517473659e-06,0.0014418812425001093
JZY,[0.6392892064009212],[0.6392431855201721],7.198757665284107e-05,2.117921464924747e-09,4.602088074912025e-05
JZZ,[-0.07912719249258626],[-0.07890905439853668],0.0027568031567658424,4.7584228075583534e-08,0.0002181380940495803
JIX,[0.5830518719229318],[0.5821247100830078],0.00159018757090378,8.596290774113105e-07,0.0009271618399240289
JIY,[-0.9379325277179429],[-0.937404453754425],0.0005630191382771218,2.7886211094543983e-07,0.0005280739635178389
JIZ,[0.6754839419077516],[0.6748892664909363],0.0008803694357793655,3.5363885136450903e-07,0.000594675416815349
JXI,[-0.3650404551155011],[-0.3643214702606201],0.001969603217411851,5.169392215482201e-07,0.0007189848548809774
JYI,[-0.9759637002846477],[-0.9755967259407043],0.0003760122879942795,1.346701691126842e-07,0.0003669743439433937
JZI,[-0.8606398745222861],[-0.861030101776123],0.00045341526158496314,1.5227730963714474e-07,0.0003902272538369722
