,treino,previsto,MAPE,MSE,AE
gamma1,[0.4196168693608048],[0.30343756079673767],0.27686996650311285,0.013497631738424717,0.11617930856406711
gamma2,[0.7304536193560192],[0.6825489401817322],0.06558209570721354,0.0022948582867913644,0.04790467917428698
gamma3,[0.4472075177512177],[0.31530287861824036],0.294951748119664,0.017398833824800976,0.13190463913297734
gamma4,[0.17043578788226488],[0.12760302424430847],0.2513132022926124,0.0018346456408650405,0.042832763637956406
JIX,[0.09623810762339824],[-0.7066306471824646],8.342524335034435,0.6445982374435167,0.8028687548058628
JIY,[-0.3083363533238903],[-0.005447909235954285],0.9823312782381144,0.09174140956201075,0.302888444087936
JIZ,[0.6897021771332552],[0.8625923991203308],0.2506737367506845,0.02989102885874028,0.1728902219870756
JXI,[-0.42280512918931357],[-0.4062289595603943],0.03920522359958693,0.0002747693995667059,0.01657616962891928
JYI,[0.02069005261749912],[-0.13977909088134766],7.755859613577108,0.02575034601525348,0.16046914349884678
JZI,[-0.31237144182748366],[-0.15113499760627747],0.5161689662727036,0.02599719094509814,0.1612364442212062
JXX,[-0.16901214393001562],[-0.7213820815086365],3.2682263222892765,0.3051125479406095,0.5523699375786209
JXY,[0.9477175926021346],[0.6479837894439697],0.31626911381394757,0.08984035275565753,0.2997338031581649
JXZ,[-0.7925346218433929],[-0.8398287296295166],0.059674500624490326,0.0022367326312854913,0.04729410778612375
JYX,[-0.11059342843000564],[0.0045546917244791985],1.0411841082163562,0.013259089575111677,0.11514812015448483
JYY,[-0.5503848671455052],[-1.2930982112884521],1.3494436138750086,0.5516231115679996,0.742713344142947
JYZ,[-0.3008668707978617],[-0.2780698537826538],0.07577111083966473,0.000519703984791677,0.022797017015207865
JZX,[0.9974802210612592],[0.6305702924728394],0.36783679599987423,0.13462289569675936,0.36690992858841986
JZY,[-0.3414020699641964],[-0.5754383206367493],0.6855150312858289,0.05477296662886599,0.23403625067255285
JZZ,[0.21555557164949524],[-0.6652126908302307],4.0860380260172615,0.7757527321915554,0.880768262479726
