,treino,previsto,MAPE,MSE,AE
gamma1,[0.9009141618624731],[0.9008145928382874],0.0001105199900286727,9.913990577298594e-09,9.956902418573055e-05
gamma2,[0.22983153776309395],[0.22980931401252747],9.669582679028829e-05,4.938950892413749e-10,2.2223750566485734e-05
gamma3,[0.44584221367087673],[0.44586196541786194],4.430210146002249e-05,3.901315089676815e-10,1.9751746985208207e-05
gamma4,[0.16676022890484743],[0.1667896807193756],0.0001766117420298449,8.674093790023615e-10,2.9451814528180797e-05
JXX,[-0.6216283712709287],[-0.6216220259666443],1.020755257916657e-05,4.026288646225549e-11,6.345304284449682e-06
JXY,[-0.3820884662461579],[-0.3819710314273834],0.0003073498133251892,1.3790936660591318e-08,0.00011743481877446449
JXZ,[0.6372988369628543],[0.637021005153656],0.000435952167310269,7.719051420238397e-08,0.0002778318091982701
JYX,[-0.8907656012382117],[-0.8905936479568481],0.00019303987617451978,2.956793097169083e-08,0.00017195328136354604
JYY,[-0.692922154771433],[-0.6929194927215576],3.8417733609655415e-06,7.086509539243513e-12,2.662049875423733e-06
JYZ,[-0.397379389990171],[-0.3971939980983734],0.0004665362534331361,3.437015354427799e-08,0.00018539189179755944
JZX,[0.6231667131509544],[0.6232339143753052],0.00010783827655200552,4.516004554243452e-09,6.720122435077691e-05
JZY,[-0.04911682328475431],[-0.04982113465666771],0.014339513934567056,4.960545086065384e-07,0.000704311371913402
JZZ,[0.25230496685491355],[0.2520926296710968],0.0008415893926450117,4.508707963122679e-08,0.0002123371838167465
JIX,[-0.007687660399174678],[-0.007843337953090668],0.020250316199282473,2.4235500793265776e-08,0.00015567755391598936
JIY,[0.7135280737268923],[0.7136083245277405],0.00011247041819812969,6.440191036772561e-09,8.025080084816949e-05
JIZ,[-0.8226115535480942],[-0.8225370049476624],9.062430512960209e-05,5.557493826351875e-09,7.45486004318785e-05
JXI,[-0.24315592595339663],[-0.24317790567874908],9.039354178299038e-05,4.831083265691366e-10,2.1979725352450075e-05
JYI,[-0.901677355883151],[-0.9014346599578857],0.00026916049702452484,5.890131214036469e-08,0.00024269592526526829
JZI,[0.29958585220893297],[0.2990643382072449],0.0017407831439396138,2.7197685395673017e-07,0.0005215140016880948
