,treino,previsto,MAPE,MSE,AE
gamma1,[0.42889121166998756],[0.45422542095184326],0.05906907997301011,0.0006418221599368636,0.025334209281855702
gamma2,[0.5341966954839735],[0.5134900808334351],0.03876215413833403,0.00042876389028589435,0.02070661465053847
gamma3,[0.6309486332578008],[0.6154087781906128],0.024629350549426672,0.00024148709550920932,0.015539855067188024
gamma4,[0.6325186435673117],[0.6204612851142883],0.01906245543217768,0.00014537989286469386,0.012057358453023359
JIX,[-0.8193202914613009],[-0.7429537773132324],0.09320715591196307,0.005831844483127146,0.0763665141480685
JIY,[0.9012671291268881],[0.9312196969985962],0.03323384033846318,0.0008971563221092791,0.02995256787170808
JIZ,[-0.7000578940080291],[-0.5952699780464172],0.14968464302526674,0.010980507331577828,0.10478791596161185
JXI,[0.47874074135255906],[0.5298208594322205],0.10669682704535995,0.002609178463032151,0.051080118079661396
JYI,[0.6824847918698727],[0.7461627125740051],0.09330306178642843,0.004054877585201783,0.06367792070413247
JZI,[0.49427390372409374],[0.4103040099143982],0.16988534732873128,0.007050943066411547,0.08396989380969555
JXX,[-0.39612480866150146],[-0.22490330040454865],0.43224131514384867,0.02931680488978576,0.17122150825695281
JXY,[-0.2967521262767605],[-0.36050763726234436],0.2148443274375174,0.004064765181032904,0.06375551098558385
JXZ,[0.44372522715230645],[0.48646387457847595],0.09631782195583773,0.0018265919838184254,0.04273864742616951
JYX,[0.9312928150076802],[1.0432243347167969],0.12018939468376931,0.012528665104392366,0.11193151970911663
JYY,[0.32525553512517136],[0.42542287707328796],0.30796506478996033,0.010033496392950921,0.1001673419481166
JYZ,[0.08116241373627942],[0.027654211968183517],0.6592731697452937,0.002863127656455261,0.0535082017680959
JZX,[-0.22419764841343515],[-0.15161126852035522],0.3237606656748954,0.0052687825459825175,0.07258637989307992
JZY,[-0.1885205012822757],[-0.09672778844833374],0.4869110373120577,0.008425902129414535,0.09179271283394197
JZZ,[0.4381917707973002],[0.6420760750770569],0.4652855618643509,0.04156880953164041,0.20388430427975668
