,treino,previsto,MAPE,MSE,AE
gamma1,[0.15061642402352393],[0.1503342092037201],0.0018737320423950659,7.96452045169132e-08,0.0002822148198038388
gamma2,[0.6348606582851885],[0.6331268548965454],0.00273099831595517,3.00607419047009e-06,0.0017338033886430404
gamma3,[0.8680453071432968],[0.8659847974777222],0.002373735159464937,4.245700081926283e-06,0.0020605096655745836
gamma4,[0.5231812103833013],[0.5222851037979126],0.00171280345624841,8.030070123770763e-07,0.0008961065853887451
JIX,[-0.5240707458162173],[-0.5228148698806763],0.0023963862619063455,1.5772243654709705e-06,0.0012558759355409954
JIY,[0.08845845059190371],[0.0881245881319046],0.003774229118474631,1.1146414219665897e-07,0.00033386245999911246
JIZ,[-0.2600896669038415],[-0.2600044012069702],0.0003278319276821088,7.270239062945679e-09,8.526569687128394e-05
JXI,[0.20784007719238895],[0.20593157410621643],0.00918255570318085,3.642384029930031e-06,0.0019085030861725194
JYI,[0.25144060821610803],[0.25022605061531067],0.0048303955729914316,1.4751501656546424e-06,0.0012145576007973613
JZI,[-0.8689422815203738],[-0.8673979043960571],0.0017773069134286836,2.385100702112577e-06,0.0015443771243166537
JXX,[-0.9736640168902517],[-0.9712697863578796],0.0024589904636908833,5.732339842142732e-06,0.002394230532372088
JXY,[0.67493816419292],[0.6729422807693481],0.0029571352302450774,3.98355064048877e-06,0.0019958834235718204
JXZ,[-0.4812919713439847],[-0.4805522859096527],0.0015368746589860386,5.471345417629265e-07,0.0007396854343320047
JYX,[-0.5313380779066073],[-0.5307313799858093],0.0011418303073407173,3.6808236710052805e-07,0.0006066979207979273
JYY,[0.9912896710209256],[0.9895007014274597],0.0018046890286099804,3.2004122063454085e-06,0.0017889695934658612
JYZ,[-0.05947298495510411],[-0.05820250138640404],0.021362364267728588,1.6141284983368806e-06,0.001270483568700076
JZX,[0.6729229025487775],[0.6717344522476196],0.001766101728231397,1.4124141183222651e-06,0.001188450301157884
JZY,[-0.0472935826013301],[-0.04693397134542465],0.007603806608115402,1.2932025537389175e-07,0.0003596112559054454
JZZ,[0.2781362810883239],[0.27836814522743225],0.0008336350015219054,5.376097900446185e-08,0.000231864139108362
