,treino,previsto,MAPE,MSE,AE
gamma1,[0.6486196600598926],[0.6480306386947632],0.0009081151889151876,3.4694616857889497e-07,0.0005890213651293941
gamma2,[0.3600039055970481],[0.3596011698246002],0.0011186983423970196,1.621961024091832e-07,0.00040273577244787084
gamma3,[0.7436517163788576],[0.7429968118667603],0.000880660257581832,4.2889991996550237e-07,0.0006549045120973762
gamma4,[0.3870233101693551],[0.38642433285713196],0.0015476517731219705,3.5877382055805306e-07,0.0005989773122231368
JXX,[-0.012052371670506545],[-0.011302037164568901],0.06225617052399685,5.630018708006888e-07,0.0007503345059376443
JXY,[-0.7209990500522725],[-0.7196975946426392],0.0018050722945321198,1.6937861832638696e-06,0.0013014554096333342
JXZ,[-0.974270856363531],[-0.9737347960472107],0.0005502169266574385,2.873606627333693e-07,0.0005360603163202526
JYX,[-0.8303830380614758],[-0.8293562531471252],0.0012365196147884007,1.054287260337965e-06,0.001026784914350598
JYY,[-0.4467194556101548],[-0.4470769464969635],0.000800258153790093,1.2779973415126924e-07,0.0003574908868086979
JYZ,[-0.6123969250196721],[-0.614155650138855],0.0028718712444977595,3.0931140448447186e-06,0.0017587251191828468
JZX,[0.1360202390272387],[0.13520169258117676],0.00601782831669648,6.700182843606336e-07,0.0008185464460619407
JZY,[0.058337161073580335],[0.05838969349861145],0.0009004967685152965,2.7596556796497636e-09,5.253242503111544e-05
JZZ,[-0.6104254479830256],[-0.6112308502197266],0.0013194113046273244,6.486727628829781e-07,0.0008054022367010027
JIX,[0.5203229566195489],[0.5197058916091919],0.0011859269373120367,3.8076922700684163e-07,0.0006170650103569653
JIY,[0.027633204606499318],[0.026793694123625755],0.030380496754839274,7.047778508546016e-07,0.0008395104828735622
JIZ,[0.9942043682387769],[0.9905630946159363],0.0036625001248899083,1.3258873596394801e-05,0.003641273622840613
JXI,[0.07844212328817135],[0.07860346138477325],0.0020567788050458464,2.602998141512531e-08,0.000161338096601904
JYI,[0.8711112121391873],[0.8682568073272705],0.0032767398377380867,8.147626830293717e-06,0.0028544048119167886
JZI,[-0.7433546640431199],[-0.7437345385551453],0.0005110272799786098,1.4430464488651207e-07,0.0003798745120253688
