,treino,previsto,MAPE,MSE,AE
gamma1,[0.6356198271421528],[0.6354487538337708],0.00026914407178145515,2.9266076840784663e-08,0.0001710733083820637
gamma2,[0.3012944565249175],[0.3011443614959717],0.0004981672436890451,2.2528517714242627e-08,0.00015009502894580695
gamma3,[0.30925941853405303],[0.30941563844680786],0.0005051419727015608,2.4404661141126436e-08,0.00015621991275482916
gamma4,[0.49610056652766343],[0.49607348442077637],5.4589953558450966e-05,7.334405134424872e-10,2.708210688706636e-05
JXX,[0.8176570464277362],[0.81768798828125],3.784209241393279e-05,9.57398298870802e-10,3.0941853513821727e-05
JXY,[-0.626974881004831],[-0.6269466876983643],4.49672025481565e-05,7.948625295281188e-10,2.8193306466750556e-05
JXZ,[0.30345421888232527],[0.30318066477775574],0.0009014674621334193,7.483184812683675e-08,0.0002735541045695289
JYX,[0.23423455571393448],[0.23428697884082794],0.00022380611918545041,2.7481842332882124e-09,5.2423126893463845e-05
JYY,[0.00678767742209474],[0.006581840571016073],0.030325078562019176,4.2368809261981245e-08,0.00020583685107866678
JYZ,[0.9323959303949194],[0.932445764541626],5.344740906950843e-05,2.483442177971161e-09,4.9834146706562166e-05
JZX,[0.05653244973667082],[0.056761763989925385],0.004056329671236863,5.2585026745698524e-08,0.00022931425325456445
JZY,[-0.10949180599742303],[-0.10958781093358994],0.0008768230215251376,9.216947768411436e-09,9.600493616690464e-05
JZZ,[0.8871223132747139],[0.8869434595108032],0.00020161116593998455,3.19886688650213e-08,0.0001788537639106913
JIX,[0.1406568462737463],[0.1408294290304184],0.0012269772943452042,2.9784807900538016e-08,0.00017258275667209055
JIY,[0.2644659911575571],[0.26413002610206604],0.0012703525849223343,1.1287251851110419e-07,0.0003359650554910498
JIZ,[0.634007719766547],[0.6337624788284302],0.00038681064988789726,6.014311772842867e-08,0.0002452409381168419
JXI,[-0.44541829110731035],[-0.445549339056015],0.000294213217824711,1.7173564859700674e-08,0.00013104794870466563
JYI,[0.30371993601715563],[0.3038388192653656],0.00039142392089550396,1.413322670495254e-08,0.00011888324820996665
JZI,[0.7816219111185623],[0.7815964221954346],3.261029759417401e-05,6.496852022099705e-10,2.5488923127703345e-05
