,treino,previsto,MAPE,MSE,AE
gamma1,[0.4212483616141941],[0.42099934816360474],0.0005911321521469228,6.20076985744215e-08,0.00024901345058936375
gamma2,[0.512633924392356],[0.5122978091239929],0.0006556633347305088,1.1297347362678508e-07,0.0003361152683630797
gamma3,[0.7342090787834955],[0.733645498752594],0.0007676015554524364,3.176224512309487e-07,0.0005635800309015115
gamma4,[0.3589963597861997],[0.3590579330921173],0.00017151512609842618,3.791272001623096e-09,6.157330591760601e-05
JXX,[0.06017602023601287],[0.06062867119908333],0.00752211530930659,2.0489289436861097e-07,0.0004526509630704556
JXY,[-0.7393941175050389],[-0.7388306260108948],0.0007620989683357894,3.1752266397279714e-07,0.0005634914941441416
JXZ,[-0.6160056849214146],[-0.6156004071235657],0.0006579124312799769,1.6425009342928244e-07,0.00040527779784893525
JYX,[-0.11085285225397401],[-0.11093515157699585],0.0007424195349821413,6.773178569853065e-09,8.22993230218394e-05
JYY,[-0.5579216536855618],[-0.5580692887306213],0.00026461608737407403,2.1796106529734325e-08,0.0001476350450595465
JYZ,[-0.08993408230456712],[-0.08975633233785629],0.001976447217294846,3.159505066570022e-08,0.00017774996671082732
JZX,[-0.950466065020863],[-0.9501416087150574],0.0003413654813635605,1.0527189437700148e-07,0.00032445630580557605
JZY,[-0.8284518274474977],[-0.8284018039703369],6.038187798425212e-05,2.5023482672536273e-09,5.0023477160765495e-05
JZZ,[0.42001640048982014],[0.41971099376678467],0.000727130470808544,9.327326647526605e-08,0.0003054067230354729
JIX,[0.8497305032518905],[0.8490263223648071],0.000828710849367503,4.958707217334936e-07,0.0007041808870833499
JIY,[0.8972115559863543],[0.8969758749008179],0.00026268173204401234,5.554557407961537e-08,0.00023568108553639888
JIZ,[0.7848666880971586],[0.7846617102622986],0.0002611626126686763,4.2015912783920094e-08,0.00020497783486006504
JXI,[-0.8328986463386328],[-0.8320371508598328],0.001034334108462136,7.421744599928233e-07,0.0008614954787999896
JYI,[0.18405445377147056],[0.18385115265846252],0.0011045704618507265,4.1331342550306405e-08,0.00020330111300803644
JZI,[-0.15250518353007725],[-0.15270663797855377],0.0013209678767200225,4.058389481098026e-08,0.0002014544484765235
