,treino,previsto,MAPE,MSE,AE
gamma1,[0.15715716159662585],[0.14659161865711212],0.0672291534930634,0.00011163069760670839,0.010565542939513728
gamma2,[0.23801220246653276],[0.23295152187347412],0.021262273701157113,2.5610488064960368e-05,0.005060680593058642
gamma3,[0.11094752797801466],[0.11330187320709229],0.021220348681803548,5.542941457680578e-06,0.0023543452290776257
gamma4,[0.5062690516689823],[0.511745810508728],0.010817881957609082,2.999488738873314e-05,0.005476758839745743
JIX,[-0.0739852843699571],[-0.06051899492740631],0.18201307945528414,0.00018134095135055497,0.013466289442550794
JIY,[-0.2533761372099159],[-0.26188573241233826],0.03358483279493817,7.241321050908926e-05,0.008509595202422338
JIZ,[-0.7229211749710895],[-0.6713261604309082],0.07137018021673619,0.002662045525401524,0.05159501454018134
JXI,[0.7331236999726827],[0.7539170384407043],0.028362660310663076,0.0004323629246457098,0.02079333846802167
JYI,[-0.9871298918377533],[-0.9803368449211121],0.006881614033584353,4.614548641168971e-05,0.006793046916641288
JZI,[0.005564160104416738],[-0.022495903074741364],5.043000678015086,0.0007873671456183443,0.0280600631791581
JXX,[0.7965959400638762],[0.851477861404419],0.06889555743422683,0.0030120252900295167,0.054881921340542705
JXY,[-0.838370705633998],[-0.8487404584884644],0.01236893510803734,0.00010753177426271397,0.010369752854466396
JXZ,[0.10854093635657214],[0.0491400770843029],0.547266877052996,0.003528462082283934,0.059400859272269235
JYX,[0.2333000853672369],[0.21587713062763214],0.07468044733965416,0.0003035593518583159,0.017422954739604757
JYY,[-0.9182084690303769],[-0.8823431730270386],0.03906007972373842,0.0012863194574070757,0.03586529600333832
JYZ,[-0.2419607912091286],[-0.25376197695732117],0.048773132577470776,0.0001392679850633431,0.011801185748192555
JZX,[0.4069607845874941],[0.44455206394195557],0.09237076587751565,0.0014131042835051628,0.03759127935446149
JZY,[-0.09595815909994854],[-0.08736753463745117],0.08952469016782098,7.379882865565814e-05,0.008590624462497365
JZZ,[0.4501307371644181],[0.48421964049339294],0.07573111657230217,0.0011620533301721927,0.03408890332897485
