,treino,previsto,MAPE,MSE,AE
gamma1,[0.7863044343329872],[0.7499393224716187],0.046248132750537886,0.0013224213606898507,0.03636511186136859
gamma2,[0.9717550117964577],[0.9863434433937073],0.015012458304979867,0.00021282233646762879,0.01458843159724954
gamma3,[0.028791618843824085],[0.05278633162379265],0.8333922767637473,0.0005757462413931867,0.023994712779968563
gamma4,[0.9378945220576308],[0.8114467859268188],0.13482084942067943,0.015989029972607444,0.12644773613081195
JIX,[0.49458253244656714],[0.5755466818809509],0.16370199940923078,0.006555193493633229,0.08096414943438379
JIY,[-0.5944947353081806],[-0.7304531335830688],0.22869571452875628,0.018484686061473125,0.1359583982748882
JIZ,[-0.5896826918056928],[-0.7803410291671753],0.3233236111741035,0.036350601605444885,0.19065833736148252
JXI,[0.2015142521860358],[0.3044183552265167],0.5106542188662713,0.010589254422565914,0.10290410304048092
JYI,[-0.8864854257125787],[-0.9618768692016602],0.08504532765271347,0.005683869751367361,0.07539144348908144
JZI,[0.5526572011585595],[0.24148285388946533],0.5630512849860018,0.09682947439834684,0.3111743472690942
JXX,[0.5288222950287738],[0.3802831172943115],0.2808867536993312,0.02206388732203016,0.14853917773446224
JXY,[-0.9165274392042873],[-0.8321534991264343],0.09205828049305853,0.007118961764261116,0.08437394007785293
JXZ,[0.36678988670422896],[0.24828386306762695],0.32308967049618403,0.014043677638158874,0.11850602363660201
JYX,[0.005474927598498214],[0.10070636123418808],17.39409917709452,0.009069025952308803,0.09523143363568987
JYY,[0.2708874110817623],[0.3089101016521454],0.14036344626922018,0.0014457249982111,0.0380226905703831
JYZ,[0.9074652976162696],[0.9516358375549316],0.048674632577894984,0.001951036598472939,0.044170539938662046
JZX,[0.9735150597652436],[1.1742825508117676],0.20622946613166696,0.040307585461116104,0.20076749104652403
JZY,[-0.18171866659490643],[-0.1996701955795288],0.09878747913465902,0.00032225739288573735,0.017951528984622378
JZZ,[0.6882869035295207],[0.9592889547348022],0.39373413879530283,0.07344211175747004,0.27100205120528154
