,treino,previsto,MAPE,MSE,AE
gamma1,[0.9963436915955056],[0.957107663154602],0.03938001391675651,0.0015394659278153938,0.03923602844090357
gamma2,[0.0931113892655685],[0.08746662735939026],0.060623753449521436,3.186333697744102e-05,0.005644761906178242
gamma3,[0.02036645837312856],[0.016779309138655663],0.1761302416332616,1.2867639630379492e-05,0.0035871492344728972
gamma4,[0.9398019156431335],[0.9588901996612549],0.020310965215535538,0.0003643625867564669,0.01908828401812135
JIX,[-0.9754435052040491],[-0.9872588515281677],0.012112794089132841,0.00013960240875886352,0.011815346324118625
JIY,[-0.7752022778395284],[-0.7789044380187988],0.004775734392303677,1.3705989992975339e-05,0.003702160179270386
JIZ,[-0.21432527689851488],[-0.17453525960445404],0.18565247118706305,0.0015832454762616608,0.03979001729406084
JXI,[0.3677285469065339],[0.3759967088699341],0.022484416923719875,6.836250225301767e-05,0.008268161963400189
JYI,[-0.7226181335707385],[-0.7171812057495117],0.007523929401495572,2.9560184133229275e-05,0.005436927821226734
JZI,[-0.7751128742812254],[-0.7807881832122803],0.0073219128714868,3.2209131462910764e-05,0.005675308931054834
JXX,[-0.5363952858520995],[-0.501577615737915],0.06491047000697309,0.001212270152180174,0.03481767011418446
JXY,[0.5151849707900231],[0.5507897138595581],0.06911060121753165,0.0012676977290475993,0.03560474306953498
JXZ,[-0.7051975580794432],[-0.6635156869888306],0.05910665828754471,0.0017373783776144472,0.04168187109061261
JYX,[0.4813103978800122],[0.47734683752059937],0.008234936076325744,1.5709810722708603e-05,0.00396356035941281
JYY,[0.3243333110305264],[0.3396029770374298],0.0470801656431343,0.00023316269996238067,0.015269666006903382
JYZ,[-0.7268429513101398],[-0.7161024808883667],0.014776879107671453,0.00011535770488098203,0.010740470421773063
JZX,[0.07132349509557745],[0.05188900977373123],0.27248363664459974,0.0003776992197250561,0.019434485321846218
JZY,[-0.10449814012543279],[-0.13668163120746613],0.3079814726214491,0.0010357770982273192,0.03218349108203333
JZZ,[-0.17485983364389868],[-0.18421295285224915],0.053489237713665316,8.74808389256145e-05,0.009353119208350469
