,treino,previsto,MAPE,MSE,AE
gamma1,[0.7547543800675904],[0.7541971206665039],0.0007383321194328482,3.1053804009931754e-07,0.0005572594010865295
gamma2,[0.7663789974861774],[0.7658414840698242],0.0007013676237427342,2.889206727597091e-07,0.0005375134163532191
gamma3,[0.08742803931759291],[0.08750209212303162],0.0008470143676641437,5.483817993342971e-09,7.405280543870685e-05
gamma4,[0.9927014610359678],[0.9915565252304077],0.0011533536017618424,1.3108779988535018e-06,0.0011449358055600767
JXX,[0.4847330814617574],[0.4842735528945923],0.0009480033130385575,2.11166504040842e-07,0.000459528567165135
JXY,[-0.069108702867124],[-0.06912340968847275],0.00021280708128785446,2.1629059418382047e-10,1.4706821348742238e-05
JXZ,[0.654012639158295],[0.653176486492157],0.0012784961881075099,6.991512810897066e-07,0.0008361526661380125
JYX,[-0.5126541824952315],[-0.5118805766105652],0.0015090209171824058,5.984660647904071e-07,0.0007736058846663507
JYY,[0.2065909779120334],[0.20638060569763184],0.0010183030088135937,4.425646859221857e-08,0.00021037221440156628
JYZ,[-0.2588586539007094],[-0.25874951481819153],0.00042161651106987645,1.1911339332840636e-08,0.00010913908251786175
JZX,[-0.019133266542065597],[-0.019024943932890892],0.005661480173108506,1.173378765841582e-08,0.00010832260917470471
JZY,[0.9278939782306672],[0.9268376231193542],0.0011384437619988154,1.1158861211970323e-06,0.0010563551113129677
JZZ,[-0.5667219849454446],[-0.5667124390602112],1.684403550059068e-05,9.112392488898236e-11,9.545885233386286e-06
JIX,[-0.8329589576928287],[-0.8314241766929626],0.001842564973569826,2.355552717549791e-06,0.0015347809998660367
JIY,[-0.6552513842656074],[-0.6549227833747864],0.0005014882817672702,1.0797854544834475e-07,0.00032860089082098476
JIZ,[0.3676231008548627],[0.3681536316871643],0.0014431379069158202,2.8146296402261783e-07,0.00053053083230159
JXI,[-0.6772806584499753],[-0.6767498254776001],0.000783771049346192,2.8178364456070787e-07,0.000530832972375217
JYI,[0.8984180459228328],[0.8979735374450684],0.0004947679755339967,1.9758778680446787e-07,0.00044450847776444924
JZI,[0.6886560437412614],[0.6880272626876831],0.0009130553043030778,3.953656133390761e-07,0.0006287810535783311
