,treino,previsto,MAPE,MSE,AE
gamma1,[0.3821258776361548],[0.4669610559940338],0.22200846193058857,0.007197007487013144,0.08483517835787902
gamma2,[0.2597144974749366],[0.2704954743385315],0.04151087816973067,0.00011622946213336886,0.010780976863594915
gamma3,[0.9030730537030369],[0.8136754631996155],0.09899264532016322,0.007991929187817428,0.08939759050342144
gamma4,[0.04104246726610428],[0.019060952588915825],0.5355797577827958,0.00048318698750345133,0.021981514677188452
JIX,[-0.7093276763334386],[-0.7692720890045166],0.08450877453553565,0.0035933326104804937,0.05994441267107797
JIY,[-0.30097748941397007],[-0.2819520831108093],0.06321205728775564,0.00036196608500034847,0.01902540630316074
JIZ,[-0.6741283351047271],[-0.5900388360023499],0.1247381169481829,0.0070710438592887104,0.08408949910237729
JXI,[-0.5082135837716129],[-0.52756667137146],0.03808061849945402,0.0003745419996473559,0.019353087599847107
JYI,[0.38476156435115083],[0.25570306181907654],0.33542462264835177,0.016656097075821427,0.1290585025320743
JZI,[-0.6899586608088255],[-0.6981527209281921],0.011876160971384704,6.714262123979468e-05,0.00819406011936663
JXX,[-0.2981621320585077],[-0.28888845443725586],0.031102801543665206,8.600109662290762e-05,0.009273677621251863
JXY,[-0.5989112539604846],[-0.49808990955352783],0.16834104174908165,0.010164943488026195,0.10082134440695678
JXZ,[0.9488189626598429],[0.8868447542190552],0.0653172110589508,0.003840802511862203,0.061974208440787715
JYX,[-0.017848451176140756],[-0.12962231040000916],6.262384232716179,0.012493395605797151,0.1117738592238684
JYY,[-0.3818888638509741],[-0.39717260003089905],0.04002142410177529,0.00023359259161754708,0.015283736179924956
JYZ,[-0.18004349647137707],[-0.3145354688167572],0.7469971144820627,0.018088090625350495,0.13449197234538013
JZX,[0.6561123682325138],[0.6099545955657959],0.07035040779837959,0.0021305399775524143,0.046157772666717944
JZY,[-0.2643523124079703],[-0.18818069994449615],0.28814430170718475,0.0058021145452856904,0.07617161246347415
JZZ,[0.635377617060706],[0.7071970701217651],0.11303428250006695,0.005158033837989684,0.07181945306105919
