,treino,previsto,MAPE,MSE,AE
gamma1,[0.12640920672312728],[0.12640498578548431],3.339106187263378e-05,1.7816314585777797e-11,4.220937642962497e-06
gamma2,[0.009410839419584538],[0.009447414427995682],0.003886476729698411,1.33773124027524e-09,3.6575008411143806e-05
gamma3,[0.7306841520443098],[0.7306177020072937],9.09422174139045e-05,4.4156074194421336e-09,6.645003701610808e-05
gamma4,[0.8428419545513766],[0.8428012132644653],4.833799111591848e-05,1.659852459182982e-09,4.07412869112278e-05
JXX,[-0.7995292644989436],[-0.7995508909225464],2.7048945627236484e-05,4.677021978484501e-10,2.1626423602816303e-05
JXY,[0.01785411432893702],[0.017636073753237724],0.012212343423045502,4.754169265128063e-08,0.00021804057569929647
JXZ,[0.686145857826806],[0.6854103803634644],0.0010718966746678645,5.409270990835163e-07,0.0007354774633416827
JYX,[0.04559862152587302],[0.04606443643569946],0.010215548063489994,2.1698353021661933e-07,0.00046581490982644524
JYY,[0.8894015102484911],[0.889030933380127],0.00041665869024737063,1.3732721536659515e-07,0.0003705768683641697
JYZ,[0.7636002670045339],[0.7633043527603149],0.0003875250664588546,8.75652399316612e-08,0.0002959142442189311
JZX,[-0.25807865558248366],[-0.2582409977912903],0.0006290415936963644,2.635499276021242e-08,0.00016234220880662065
JZY,[-0.9985078045366769],[-0.9983716607093811],0.0001363472840945272,1.853514171073906e-08,0.0001361438272957649
JZZ,[0.5105343726506062],[0.5101380348205566],0.0007763195805834502,1.5708367552838873e-07,0.0003963378300495535
JIX,[-0.8451564322933918],[-0.8454315662384033],0.00032554203517679746,7.569868769761971e-08,0.00027513394501155197
JIY,[-0.5727664210700234],[-0.5724942088127136],0.00047525875696630485,7.409951302968505e-08,0.0002722122573097785
JIZ,[-0.39374332579442917],[-0.3927900791168213],0.002420984979706199,9.086792283704565e-07,0.0009532466776078774
JXI,[0.8004273658662282],[0.8003093004226685],0.00014750300726159427,1.3939448962959338e-08,0.00011806544355974502
JYI,[-0.00749501549718401],[-0.007900199852883816],0.05406050939481575,1.6417436210386677e-07,0.0004051843556998058
JZI,[0.4404811417840462],[0.44042617082595825],0.00012479752905035908,3.0218062331049394e-09,5.4970958087929844e-05
