,treino,previsto,MAPE,MSE,AE
gamma1,[0.23418295948970536],[0.24302808940410614],0.03777016881875052,7.823632320262763e-05,0.008845129914400784
gamma2,[0.01999130622418077],[0.02636728622019291],0.3189376384170425,4.065312090954694e-05,0.006375979996012138
gamma3,[0.2667674610031978],[0.23471996188163757],0.12013271409130395,0.0010270421999464044,0.03204749912156024
gamma4,[0.40766386296095714],[0.39879313111305237],0.021759917063716626,7.868988351743192e-05,0.008870731847904767
JIX,[-0.5465882812379024],[-0.5433143377304077],0.005989779912734126,1.0718706090266429e-05,0.003273943507494659
JIY,[0.9245900716687656],[0.8515077233314514],0.07904297328805403,0.0053410296384965306,0.0730823483373142
JIZ,[-0.7473382026982809],[-0.8080560564994812],0.08124548374748833,0.0036866577702239357,0.06071785380120032
JXI,[0.4096338457432158],[0.4148143231868744],0.012646605004670486,2.6837346544255244e-05,0.005180477443658571
JYI,[-0.8296294638984947],[-0.8185340762138367],0.013373907470113106,0.00012310762787286062,0.011095387684658009
JZI,[-0.5051180301418299],[-0.5430811643600464],0.07515695729086726,0.0014411995596703214,0.03796313421821651
JXX,[0.9982570783251581],[0.9841544032096863],0.01412729788916979,0.00019888544541254776,0.014102675115471808
JXY,[-0.5812047362221744],[-0.5200138688087463],0.10528280930944944,0.003744322254807731,0.06119086741342805
JXZ,[0.283736870144214],[0.32170090079307556],0.13380013189532156,0.0014412676231076998,0.03796403064886156
JYX,[-0.0817324744552066],[-0.1473972052335739],0.8034105319343392,0.00431185686819546,0.06566473077836732
JYY,[-0.09373513772371433],[-0.08588313311338425],0.08376799566320565,6.165397640064495e-05,0.007852004610330088
JYZ,[-0.01003461222164459],[-0.03418976068496704],2.4071830510022063,0.000583471197285149,0.02415514846332245
JZX,[-0.6155383155146357],[-0.5887358784675598],0.043543084762590334,0.0007183706316624643,0.026802437047075856
JZY,[0.6610425472659434],[0.643702507019043],0.026231352760300218,0.00030067699576412534,0.01734004024690039
JZZ,[-0.8208687531188208],[-0.8171822428703308],0.004490986207579959,1.3590357812221672e-05,0.0036865102484899825
