,treino,previsto,MAPE,MSE,AE
gamma1,[0.6356198271421528],[0.658214807510376],0.03554794769353524,0.00051053313784039,0.02259498036822316
gamma2,[0.3012944565249175],[0.29761803150177],0.012202099784877461,1.3516100950824854e-05,0.003676425023147467
gamma3,[0.30925941853405303],[0.3068504333496094],0.007789528919968528,5.803209618869041e-06,0.002408985184443657
gamma4,[0.49610056652766343],[0.5191216468811035],0.04640405979491335,0.000529970140639545,0.023021080353440082
JIX,[0.1406568462737463],[0.1390422135591507],0.011479233022566225,2.6070388030423873e-06,0.0016146327145956096
JIY,[0.2644659911575571],[0.27927932143211365],0.05601223132592286,0.00021943475382309386,0.014813330274556558
JIZ,[0.634007719766547],[0.6403170824050903],0.009951554913032502,3.9808056904646254e-05,0.006309362638543314
JXI,[-0.44541829110731035],[-0.4699814021587372],0.055146166068669775,0.000603346424524727,0.024563111051426834
JYI,[0.30371993601715563],[0.31047478318214417],0.022240381232685968,4.56279602223536e-05,0.006754847164988531
JZI,[0.7816219111185623],[0.8070151209831238],0.03248784291144274,0.0006448151072256638,0.025393209864561506
JXX,[0.8176570464277362],[0.8421095609664917],0.02990558773459627,0.0005979254672680501,0.02445251453875552
JXY,[-0.626974881004831],[-0.6396539211273193],0.020222564741617825,0.0001607580584276688,0.012679040122488328
JXZ,[0.30345421888232527],[0.30695709586143494],0.011543345787088993,1.227014713077649e-05,0.0035028769791096703
JYX,[0.23423455571393448],[0.23450465500354767],0.0011531146153476038,7.29536262495501e-08,0.0002700992896131904
JYY,[0.00678767742209474],[0.01278730109333992],0.8838993514505644,3.5995484196565495e-05,0.00599962367124518
JYZ,[0.9323959303949194],[0.9368597269058228],0.004787447440930682,1.9925479290752828e-05,0.0044637965109033395
JZX,[0.05653244973667082],[0.04559754952788353],0.19342696556972597,0.00011957204257613633,0.01093490020878729
JZY,[-0.10949180599742303],[-0.09313123673200607],0.14942277293153805,0.00026766822668850595,0.016360569265416958
JZZ,[0.8871223132747139],[0.8874333500862122],0.00035061322079712575,9.674389810699433e-08,0.00031103681149824425
