,treino,previsto,MAPE,MSE,AE
gamma1,[0.8910014249020605],[0.8522810935974121],0.04345709246077191,0.0014992640563417318,0.03872033130464836
gamma2,[0.7256231705114251],[0.6912385821342468],0.04738628777929424,0.0011822999178679838,0.03438458837717828
gamma3,[0.6030415461917914],[0.5933599472045898],0.016054613564091685,9.37333589489822e-05,0.009681598987201556
gamma4,[0.12576437488319592],[0.12845638394355774],0.021405179828246548,7.246912781070139e-06,0.002692009060361822
JXX,[-0.6067349693132549],[-0.5802030563354492],0.04372899918367378,0.0007039424062618524,0.02653191297780566
JXY,[-0.0025512448825091294],[-0.011866820976138115],3.651384528978335,8.677995795619187e-05,0.009315576093628986
JXZ,[0.102887313876878],[0.09638508409261703],0.06319758519541072,4.227899216733033e-05,0.00650222978426096
JYX,[0.4785514826590247],[0.4646212160587311],0.02910923297717405,0.0001940523275552559,0.013930266600293617
JYY,[0.2172048114281706],[0.2068212330341339],0.047805471369452304,0.0001078187002651057,0.010383578394036697
JYZ,[0.08980451445275595],[0.08821917325258255],0.017653246162890917,2.5133067209672226e-06,0.0015853412001733957
JZX,[0.512200023491431],[0.5129613280296326],0.0014863422555354364,5.795845998862861e-07,0.0007613045382015571
JZY,[-0.4773501526471249],[-0.4882551431655884],0.022844845566698448,0.00011891881820777878,0.010904990518463498
JZZ,[-0.06524146499333172],[-0.05844821780920029],0.10412468795459708,4.6148207304709666e-05,0.006793247184131435
JIX,[0.463062260800422],[0.45260611176490784],0.02258043878903086,0.00010933105265288397,0.010456149035514173
JIY,[0.8281235810354926],[0.811590850353241],0.01996408635240035,0.00027333118381186295,0.016532730682251584
JIZ,[-0.9253401087353526],[-0.9164408445358276],0.009617290027217555,7.919690329294582e-05,0.008899264199524914
JXI,[-0.9912169497951127],[-0.9505018591880798],0.04107586196487938,0.0016577186031388924,0.04071509060703282
JYI,[0.9869002798407656],[0.9497844576835632],0.03760848275693152,0.0013775842544050713,0.03711582215720233
JZI,[-0.3629632766081221],[-0.33952194452285767],0.06458320605963995,0.0005494960499316482,0.023441332085264444
