,treino,previsto,MAPE,MSE,AE
gamma1,[0.21101029956774453],[0.21513201296329498],0.01953323323076551,1.6988521315060043e-05,0.004121713395550453
gamma2,[0.8480765801722641],[0.7901259064674377],0.06833188777958611,0.0033582805828432484,0.057950673704826317
gamma3,[0.7173017220824032],[0.7174437642097473],0.0001980228444618545,2.0175965940450054e-08,0.00014204212734414412
gamma4,[0.07495132545320449],[0.07760156691074371],0.03535950086958625,7.023779783259643e-06,0.0026502414575392264
JIX,[-0.4562491712318184],[-0.3946293592453003],0.13505736749099612,0.0037970012292538415,0.061619811986518114
JIY,[-0.02394358429818433],[0.019807903096079826],1.827273930644623,0.0019141926492104552,0.043751487394264155
JIZ,[-0.8362413152576669],[-0.8073647618293762],0.03453136421439912,0.0008338553378969246,0.028876553428290652
JXI,[-0.32253302601586054],[-0.5129628777503967],0.5904196977495626,0.03626352843163744,0.1904298517345362
JYI,[-0.855332784589292],[-0.8507948517799377],0.005305458753733158,2.0592834182213457e-05,0.004537932809354217
JZI,[-0.9779272658402001],[-0.9967319965362549],0.019229171077358668,0.0003536178965511463,0.018804730696054817
JXX,[-0.4322994082024627],[-0.43693381547927856],0.010720364610458548,2.147773080740375e-05,0.004634407276815855
JXY,[-0.7645872688839439],[-0.8470256924629211],0.10782081645083015,0.00679609368218687,0.08243842357897724
JXZ,[-0.37792355037599856],[-0.5592089891433716],0.47968812366154734,0.032864410309078954,0.18128543876737302
JYX,[0.4869415856794128],[0.46842727065086365],0.03802163457186919,0.00034277986097636153,0.018514315028549166
JYY,[-0.9284885689746154],[-0.9577575325965881],0.03152323528796501,0.0008566722315043632,0.029268963621972732
JYZ,[0.24987511436094323],[0.2584557831287384],0.03433982927727827,7.362787650261556e-05,0.008580668767795174
JZX,[-0.7299776781859193],[-0.685971736907959],0.060283954692039725,0.0019365228677592915,0.044005941277960314
JZY,[0.5901424869311658],[0.585262656211853],0.008268902557225868,2.381274784914839e-05,0.00487983071931275
JZZ,[0.47393524876420434],[0.40486055612564087],0.1457471095865461,0.0047713131631120145,0.06907469263856347
