,treino,previsto,MAPE,MSE,AE
gamma1,[0.5142391923392725],[0.5150941014289856],0.0016624736162642647,7.308695516740558e-07,0.0008549090897130851
gamma2,[0.12719542493136293],[0.13535134494304657],0.06412117429604662,6.651903123698162e-05,0.008155920011683637
gamma3,[0.822504261347236],[0.8292253017425537],0.008171435348321337,4.5172383995492766e-05,0.0067210403953177345
gamma4,[0.4384186353936572],[0.44474175572395325],0.014422562865327296,3.998185071140295e-05,0.006323120330296028
JIX,[0.7194568903837308],[0.7145821452140808],0.0067755903582354,2.37631404690263e-05,0.00487474516965003
JIY,[0.03055965702624408],[0.03777395188808441],0.2360725074775815,5.2046050353575804e-05,0.007214294861840331
JIZ,[-0.7727784317840369],[-0.8034073710441589],0.03963482675029116,0.0009381319202002429,0.030628939260122
JXI,[-0.7587698727847505],[-0.7638157606124878],0.006650089847687881,2.546098397010739e-05,0.005045887827737294
JYI,[-0.3817575397810242],[-0.38191983103752136],0.0004251160477150708,2.6338451935419815e-08,0.00016229125649713794
JZI,[0.7508252688674453],[0.7723489999771118],0.028666764428604306,0.0004632710008812274,0.021523731109666544
JXX,[0.8672964754196031],[0.8687503933906555],0.001676379429939477,2.1138774665492204e-06,0.001453917971052432
JXY,[-0.2971753162130415],[-0.2898395359516144],0.02468502550921215,5.381367204394369e-05,0.007335780261427116
JXZ,[-0.11667111811504105],[-0.10049419105052948],0.13865408445439478,0.00026169296925052695,0.01617692706451157
JYX,[-0.08656606787375187],[-0.09181556105613708],0.060641465083536926,2.7557178671908822e-05,0.005249493182385212
JYY,[0.848272819486878],[0.8412838578224182],0.00823904940003556,4.88455851472892e-05,0.006988961664459836
JYZ,[-0.10800306244401559],[-0.11368005722761154],0.0525632760324614,3.2228269772975704e-05,0.005676994783595957
JZX,[-0.37329493047038453],[-0.37950995564460754],0.016649101466209387,3.8626537916225756e-05,0.00621502517422301
JZY,[0.005433166393849609],[-0.014105668291449547],3.596215037223466,0.00038176606085944933,0.019538834685299156
JZZ,[-0.993975301245287],[-0.998963475227356],0.005018408380791361,2.488187967538977e-05,0.004988173982068966
