,treino,previsto,MAPE,MSE,AE
gamma1,[0.9238491686434372],[0.8743177652359009],0.05361416678034938,0.0024533599235201054,0.04953140340753637
gamma2,[0.7081149807839483],[0.6437320709228516],0.09092154750040586,0.004145159082182107,0.06438290986109674
gamma3,[0.04844033403057124],[0.03960398957133293],0.18241708353335453,7.808098340231158e-05,0.00883634445923831
gamma4,[0.8813673855462563],[0.8837815523147583],0.002739115161387299,5.828201186139559e-06,0.002414166768502035
JIX,[0.9164187596345457],[0.7266607284545898],0.20706476071662755,0.03600811039729308,0.18975803117995582
JIY,[-0.7192628198472104],[-0.4773441553115845],0.3363425132791037,0.05852464025070072,0.24191866453562594
JIZ,[-0.9527677057223489],[-0.8936139345169067],0.062086247099017965,0.003499168647825801,0.059153771205442185
JXI,[0.997261307345829],[0.9392421245574951],0.05817851586235665,0.0033662255714260944,0.058019182788333845
JYI,[-0.6314927085942939],[-0.5781024098396301],0.08454618403039176,0.0028505240011122467,0.05339029875466372
JZI,[-0.75881587356935],[-0.6779900193214417],0.10651576629217874,0.006532818714904122,0.08082585424790834
JXX,[0.3028424811158388],[0.19956977665424347],0.341011287719879,0.010665251486812008,0.10327270446159531
JXY,[-0.3087103248748666],[-0.37967464327812195],0.22987348554675063,0.005035934486438605,0.07096431840325534
JXZ,[0.7791018795916058],[0.7519095540046692],0.0349021434798623,0.0007394225708259684,0.027192325586936628
JYX,[-0.536517020027848],[-0.5168154835700989],0.03672117700334366,0.0003881505387960162,0.01970153645774908
JYY,[0.9189701236733989],[0.8493245840072632],0.07578651130435193,0.004850501195387286,0.06964553966613574
JYZ,[-0.36109632289252636],[-0.2917916774749756],0.19192841639148459,0.004803133876452441,0.06930464541755077
JZX,[0.20228457717799309],[0.22503027319908142],0.11244404461480062,0.0005173666874837537,0.022745696021088335
JZY,[0.8641752086877563],[0.9914636611938477],0.1472947282292186,0.01620235014139547,0.12728845250609133
JZZ,[0.3705207367707548],[0.34558337926864624],0.06730354073957696,0.0006218717991879705,0.02493735750210857
