,treino,previsto,MAPE,MSE,AE
gamma1,[0.7808225146632043],[0.7780050039291382],0.0036083881818922683,7.938366736577742e-06,0.0028175107340661087
gamma2,[0.4458428536123128],[0.41989409923553467],0.0582015707250567,0.000673337853706362,0.025948754376778127
gamma3,[0.09635672042981958],[0.11082128435373306],0.15011473885154283,0.00020922360950897953,0.014464563923913487
gamma4,[0.031698349795664105],[0.03921205922961235],0.23703787365536666,5.6455829457802865e-05,0.007513709433948246
JIX,[0.819538475847744],[0.8292766213417053],0.011882475052666748,9.48314776615597e-05,0.009738145493961348
JIY,[-0.41184191848264295],[-0.39408889412879944],0.04310640456234111,0.000315169873708161,0.017753024353843516
JIZ,[-0.08113224133756103],[-0.042030733078718185],0.4819478374343935,0.001528927948116355,0.03910150825884284
JXI,[-0.7272825789128776],[-0.6983380913734436],0.03979813126102849,0.000837783358920451,0.028944487539434016
JYI,[0.9901214406925392],[0.9503911733627319],0.04012666092961076,0.001578494142097947,0.03973026732980722
JZI,[-0.6907120075849054],[-0.644397497177124],0.0670532868969824,0.002145033874312486,0.04631451040778134
JXX,[0.3478791069281282],[0.3666568100452423],0.05397766851515347,0.0003526021343544777,0.01877770311711413
JXY,[0.19605110908336165],[0.23996374011039734],0.22398562921857215,0.0019283191637165774,0.04391263102703569
JXZ,[0.4292474339778447],[0.45154908299446106],0.05195522966776183,0.0004973635488603452,0.022301649016616354
JYX,[-0.17894815197709124],[-0.19566167891025543],0.09339871213257257,0.00027934198254560484,0.01671352693316419
JYY,[-0.2398214007224022],[-0.22845859825611115],0.047380268950408325,0.00012911327988795034,0.011362802466291066
JYZ,[-0.20020701514138461],[-0.20501841604709625],0.02403212945517351,2.314957867548277e-05,0.004811400905711638
JZX,[-0.8548967912090066],[-0.8357034921646118],0.022451013083405535,0.00036838272820756705,0.019193299044394818
JZY,[-0.36047022384573424],[-0.3183723986148834],0.11678586037349614,0.0017722268891672596,0.042097825230850816
JZZ,[-0.448333704823876],[-0.36661791801452637],0.18226554445968096,0.0066774698138710835,0.08171578680934966
