,treino,previsto,MAPE,MSE,AE
gamma1,[0.5139289405222758],[0.5146299004554749],0.0013639238383554159,4.913448279504511e-07,0.0007009599331990746
gamma2,[0.2979079699160261],[0.2991655170917511],0.004221260599639182,1.5814248991739632e-06,0.0012575471757250156
gamma3,[0.5798623379994603],[0.5791347026824951],0.0012548414844039376,5.294531544950188e-07,0.0007276353169651806
gamma4,[0.9610460637489058],[0.9593744277954102],0.00173939212338564,2.7943667610192123e-06,0.0016716359534956204
JXX,[-0.0993246484870236],[-0.09459219127893448],0.04764635244299307,2.2396151226394712e-05,0.004732457208089125
JXY,[0.5258626616390383],[0.5281475186347961],0.0043449690621431385,5.220571491063664e-06,0.002284856995757867
JXZ,[0.21218691768397302],[0.21076317131519318],0.006709868753079033,2.0270537226137902e-06,0.0014237463687798435
JYX,[0.8117454546265361],[0.8095479607582092],0.0027071218641290915,4.828979301334346e-06,0.002197493868326905
JYY,[-0.4226432633318953],[-0.41798385977745056],0.011024435874624981,2.171004148317208e-05,0.004659403554444719
JYZ,[-0.2842197832227855],[-0.28394681215286255],0.0009604224830085062,7.451320501488936e-08,0.00027297106992296705
JZX,[-0.3905193107940479],[-0.3887147307395935],0.004620975210637113,3.256509172934593e-06,0.0018045800544543855
JZY,[-0.7355236768235658],[-0.7342866659164429],0.0016818097718690353,1.5301959843410574e-06,0.0012370109071229152
JZZ,[-0.8493298111601335],[-0.8438184857368469],0.006489028585677977,3.0374707921365043e-05,0.005511325423286584
JIX,[0.011880827540495353],[0.012559433467686176],0.0571177323193877,4.6050600441851643e-07,0.0006786059271908229
JIY,[-0.09343057367074792],[-0.08979374170303345],0.038925501844083436,1.3226546761389912e-05,0.003636831967714471
JIZ,[0.11594165163533754],[0.11865092068910599],0.023367521641745333,7.340138805707383e-06,0.0027092690537684483
JXI,[-0.23155824126417013],[-0.23413047194480896],0.011108352985391423,6.616370674419707e-06,0.0025722306806388318
JYI,[0.6690422746144482],[0.6659535765647888],0.004616596240408464,9.54005564196971e-06,0.0030886980496593885
JZI,[-0.6811824865810532],[-0.6801899671554565],0.0014570536459007151,9.850948101866813e-07,0.0009925194255966385
