,treino,previsto,MAPE,MSE,AE
gamma1,[0.5449414806032167],[0.5428306460380554],0.003873506863204271,4.455622561479513e-06,0.002110834565161257
gamma2,[0.2204406220406967],[0.24203799664974213],0.09797366024968948,0.0004664465900034401,0.021597374609045428
gamma3,[0.5892656838759087],[0.5498512983322144],0.06688729145815064,0.0015534937877869832,0.039414385543694364
gamma4,[0.8094304566778266],[0.7488900423049927],0.07479384284761421,0.003665141772434442,0.06054041437283397
JIX,[0.2788535969157675],[0.3214360773563385],0.15270550895362403,0.001813267640471612,0.042582480440571
JIY,[-0.9499784895546661],[-0.9149940609931946],0.036826548123075564,0.0012239102417727062,0.03498442856147155
JIZ,[-0.4499413632617615],[-0.47284892201423645],0.05091232018859329,0.0005247562479980924,0.022907558752474966
JXI,[-0.5535785237023545],[-0.6543795466423035],0.18208983662478062,0.010160846225740119,0.10080102293994897
JYI,[0.4729424283280248],[0.3960261642932892],0.1626334611311037,0.005916111673061163,0.07691626403473562
JZI,[0.3533989748458226],[0.3831607699394226],0.08421585010704735,0.0008857644471934328,0.029761795093599996
JXX,[0.7843591354096908],[0.7937897443771362],0.01202333031095451,8.893638549686176e-05,0.009430608967445409
JXY,[-0.8261223347411677],[-0.8621430993080139],0.04360221610293575,0.0012974954799801642,0.03602076456684622
JXZ,[-0.15615636062945915],[-0.2020995318889618],0.29421261531908033,0.00211077498537999,0.045943171259502646
JYX,[-0.9404055611238593],[-0.8187276124954224],0.12938880166023492,0.014805523182424542,0.12167794862843695
JYY,[-0.5627240503927933],[-0.4990656077861786],0.11312550540923166,0.004052397315099656,0.06365844260661468
JYZ,[0.010710576206724776],[-0.021015876904129982],2.9621611852156833,0.0010065678269952655,0.03172645311085476
JZX,[-0.9469280606322728],[-0.975161612033844],0.029815941226537777,0.0007971334247451656,0.028233551401571244
JZY,[-0.602324698626703],[-0.6447275876998901],0.07039872210099549,0.0017980050017530119,0.04240288907318712
JZZ,[0.2997688755590464],[0.33840763568878174],0.12889516984602536,0.0014929537843632243,0.03863876012973533
