,treino,previsto,MAPE,MSE,AE
gamma1,[0.9562050372570121],[1.028241753578186],0.07533605609087755,0.005189288498337285,0.07203671632117392
gamma2,[0.25350600496212594],[0.2530120611190796],0.00194845026696763,2.4398052008339884e-07,0.0004939438430463516
gamma3,[0.8935407039073096],[0.8694060444831848],0.027010139905868598,0.0005824817855184931,0.024134659424124738
gamma4,[0.8076368242952832],[0.7599399089813232],0.059057380593781926,0.002274995730467064,0.04769691531395992
JIX,[-0.2769544501718497],[-0.333173006772995],0.20298845736640725,0.003160526106316175,0.056218556601145275
JIY,[-0.039038668797412024],[-0.04264995828270912],0.09250544643408792,1.3041411746617378e-05,0.003611289485297098
JIZ,[-0.16609474678867042],[-0.14208267629146576],0.14456851261982576,0.0005765795295627266,0.024012070497204663
JXI,[-0.10648149243215355],[-0.05012108013033867],0.5292977306617471,0.003176496074830566,0.05636041230181488
JYI,[-0.1809685401002077],[-0.19796235859394073],0.09390482171278534,0.00028878986699794334,0.01699381849373305
JZI,[0.31541165278854155],[0.25325921177864075],0.1970518224688708,0.0038629259234891993,0.062152441009900805
JXX,[-0.48228923621984343],[-0.4845994710922241],0.004790143961097253,5.337185165563822e-06,0.00231023487238069
JXY,[0.2699918482069683],[0.2547125518321991],0.05659169517983567,0.00023345689770803562,0.015279296374769213
JXZ,[-0.97974325274531],[-0.9185861349105835],0.06242157592140591,0.003740193061850628,0.06115711783472655
JYX,[-0.39591259040070836],[-0.35770562291145325],0.09650354248796518,0.0014597723647249974,0.03820696748925512
JYY,[-0.32987329860456205],[-0.3039194345474243],0.07867828092461072,0.0006736030594963858,0.025953864057137732
JYZ,[-0.7160989649343319],[-0.8501046299934387],0.18713288472829379,0.017957518267933525,0.13400566505910683
JZX,[0.4868285000638355],[0.42248138785362244],0.13217614047200507,0.00414055084979375,0.06434711221021305
JZY,[-0.3797834959301094],[-0.3631252646446228],0.04386244126983384,0.0002774966695607646,0.016658231285486602
JZZ,[0.5784839871578018],[0.5762736797332764],0.003820861896947371,4.885458910912272e-06,0.0022103074245254373
