,treino,previsto,MAPE,MSE,AE
gamma1,[0.9948195629497427],[0.9909499883651733],0.0038897250603875254,1.4973607465545287e-05,0.0038695745845693796
gamma2,[0.9493954730932436],[0.9457030892372131],0.003889194714611613,1.3633698540274181e-05,0.0036923838560304345
gamma3,[0.5441770474293208],[0.5443405508995056],0.0003004600634245338,2.6733384762468277e-08,0.00016350347018478928
gamma4,[0.4448541887258536],[0.4451683461666107],0.000706203175599944,9.869489758307253e-08,0.0003141574407571346
JXX,[0.3394608028804418],[0.335979700088501],0.010254800443534124,1.2118076648058063e-05,0.0034811027919408044
JXY,[-0.3837270848217116],[-0.38015109300613403],0.0093191019269308,1.2787717465077627e-05,0.0035759918155775505
JXZ,[0.21188833135692486],[0.21288765966892242],0.004716297049478372,9.986570751598935e-07,0.0009993283119975604
JYX,[0.21360346728167579],[0.21059644222259521],0.014077604157591928,9.042199705938507e-06,0.0030070250590805703
JYY,[0.16240803422400618],[0.15983597934246063],0.015836992879292935,6.615466313682288e-06,0.002572054881545549
JYZ,[-0.6832342594903889],[-0.6822783350944519],0.0013991166026275559,9.137914507474166e-07,0.0009559243959369468
JZX,[-0.13866071941746272],[-0.13779601454734802],0.006236119888512541,7.477145124000741e-07,0.0008647048701146964
JZY,[-0.21293635958925727],[-0.21215040981769562],0.0036910078348183963,6.177170434178191e-07,0.0007859497715616559
JZZ,[0.4460241624749317],[0.445865660905838],0.00035536543180573224,2.5122747405163107e-08,0.00015850156909369417
JIX,[0.9120685437784988],[0.9107147455215454],0.00148431635559415,1.8327697205299683e-06,0.0013537982569533646
JIY,[0.8956549741186988],[0.896440327167511],0.0008768477499775934,6.167794112786503e-07,0.0007853530488122207
JIZ,[-0.8868972645463826],[-0.8860014081001282],0.0010101017130914821,8.025587722956531e-07,0.0008958564462544505
JXI,[-0.8302560096821567],[-0.8259334564208984],0.005206289639400603,1.8684466696414762e-05,0.0043225532612582995
JYI,[0.6709977562588991],[0.6702076196670532],0.0011775547451175598,6.243158337738582e-07,0.0007901365918459025
JZI,[0.4719399781370466],[0.47493407130241394],0.0063442244863136125,8.964593882899549e-06,0.002994093165367362
