,treino,previsto,MAPE,MSE,AE
gamma1,[0.951939128259082],[0.729682445526123],0.23347783081406132,0.04939803301945918,0.22225668273295895
gamma2,[0.8467770172755084],[0.648630678653717],0.23400061005354636,0.03926197150922159,0.19814633862179132
gamma3,[0.37265643819973215],[0.28535810112953186],0.23425957026780556,0.007620999655222307,0.0872983370702003
gamma4,[0.8090952493694098],[0.6132383942604065],0.24206897180727438,0.038359907693189116,0.1958568551090033
JXX,[-0.0974703196240907],[-0.07466328144073486],0.23398957006927534,0.0005201609906970509,0.022807038183355832
JXY,[0.7767386580946491],[0.5803885459899902],0.252787871516925,0.03855336652351212,0.1963501121046589
JXZ,[0.635838140646408],[0.4555608034133911],0.283527089220761,0.03249991831982689,0.18027733723301687
JYX,[-0.4705454932396085],[-0.34586894512176514],0.2649617303939542,0.015544241650580907,0.12467654811784334
JYY,[-0.4543397669530467],[-0.36447784304618835],0.1977857331518705,0.008075165368241995,0.08986192390685832
JYZ,[-0.8514402725273611],[-0.6540469527244568],0.2318346056347259,0.03896412270281165,0.1973933198029043
JZX,[0.4630963972794697],[0.38594943284988403],0.16658942907523633,0.005951654120699759,0.07714696442958568
JZY,[-0.9179128262695495],[-0.7075393795967102],0.229186738274275,0.04425698706500996,0.2103734466728393
JZZ,[0.3581159954508317],[0.21582067012786865],0.3973442324010903,0.020247959608767897,0.14229532532296307
JIX,[-0.5926591051578969],[-0.43319159746170044],0.2690712186961355,0.025429886010836473,0.15946750769619644
JIY,[-0.814613156303337],[-0.6091827154159546],0.25218158987219497,0.04220166604318431,0.20543044088738238
JIZ,[0.3189600046665215],[0.24824179708957672],0.22171496909426613,0.005001064882895853,0.0707182075769448
JXI,[0.17225884362757293],[0.15502017736434937],0.10007420170829609,0.0002971716145348024,0.017238666263223568
JYI,[0.26881842145966495],[0.2238893061876297],0.16713555205061223,0.002018625399127831,0.04492911527203525
JZI,[-0.29030610911584054],[-0.16417355835437775],0.43448121414190516,0.01590942036159299,0.1261325507614628
