,treino,previsto,MAPE,MSE,AE
gamma1,[0.4494007558523254],[0.44706037640571594],0.005207778171558153,5.4773759541120736e-06,0.002340379446609475
gamma2,[0.20865257233244294],[0.2122480571269989],0.017231921726933365,1.2927510907883105e-05,0.0035954847945559587
gamma3,[0.316903983245593],[0.3119809627532959],0.015534738446256352,2.4236130767577105e-05,0.004923020492297092
gamma4,[0.9086358448961127],[0.8960915207862854],0.013805667232136921,0.00015736006737239472,0.01254432410982731
JXX,[0.8098913893329576],[0.8021522760391235],0.009555742159708745,5.9893874574798647e-05,0.007739113293834032
JXY,[0.7442607481394212],[0.736782431602478],0.010047979227224134,5.592521822671809e-05,0.007478316536943197
JXZ,[0.14588133849844365],[0.1390446424484253],0.046864774620170434,4.674041288033656e-05,0.006836696050018354
JYX,[-0.6612438257488602],[-0.6556960344314575],0.00838993288310828,3.0777988501448603e-05,0.005547791317402684
JYY,[-0.17695387591808664],[-0.17760629951953888],0.003686969827969445,4.2565655573190403e-07,0.0006524236014522344
JYZ,[0.9876760255546593],[0.9777871966362],0.010012219252670382,9.778893737855742e-05,0.009888828918459325
JZX,[-0.7935044001776401],[-0.7839914560317993],0.011988520975701161,9.049610632188688e-05,0.009512944145840807
JZY,[-0.36172170230142053],[-0.3564407527446747],0.014599482207305513,2.7888428220894197e-05,0.005280949556745851
JZZ,[0.9000782159070004],[0.8988402485847473],0.00137539971568541,1.5325630909665591e-06,0.0012379673222531196
JIX,[0.8112793523490414],[0.7988816499710083],0.015281668813751747,0.00015370302425428658,0.01239770237803306
JIY,[0.3725083140534051],[0.36283260583877563],0.025974475869664258,9.361932945464851e-05,0.009675708214629486
JIZ,[0.5330185127252884],[0.5392408967018127],0.011673860903460304,3.871806235130641e-05,0.006222383976524304
JXI,[0.8092324756265472],[0.8102667927742004],0.0012781458713114684,1.0698119619295132e-06,0.0010343171476532298
JYI,[-0.4803451050220462],[-0.47780853509902954],0.00528072399717747,6.434186974352702e-06,0.0025365699230166516
JZI,[0.2714517392119784],[0.2670646011829376],0.016161760620052017,1.924698008585584e-05,0.004387138029040782
