,treino,previsto,MAPE,MSE,AE
gamma1,[0.22860972534891622],[0.2070474773645401],0.09431903192861404,0.00046493053813973184,0.021562247984376115
gamma2,[0.8578370973942192],[0.8005519509315491],0.06677858376220903,0.0032815880052495684,0.05728514646267013
gamma3,[0.8745326053736207],[0.7761656045913696],0.11247951211633368,0.009676066842895374,0.09836700078225102
gamma4,[0.7976159923774808],[0.7939567565917969],0.004587716170003987,1.339000653523e-05,0.0036592357856839453
JIX,[0.9304842831042459],[1.1725807189941406],0.26018326186254526,0.0586106842705899,0.2420964358898947
JIY,[-0.9766906124157178],[-0.8085590600967407],0.17214412648353955,0.02826821888518891,0.16813155231897703
JIZ,[0.4719832395937509],[-0.10242343693971634],1.217006512832691,0.3299430300462232,0.5744066765334672
JXI,[-0.6839745504705037],[-0.2823731601238251],0.5871583819462558,0.16128367672838534,0.40160139034667863
JYI,[0.9726789033256467],[0.7331358194351196],0.24627149110720412,0.05738088903978407,0.23954308389052703
JZI,[-0.9662386915840475],[-1.0875009298324585],0.12549925738288764,0.014704530425014387,0.12126223824841098
JXX,[0.7589825362693423],[0.417881041765213],0.44941942430027354,0.11635022955295055,0.3411014945041293
JXY,[0.3627013288028291],[0.2937541902065277],0.19009342707366342,0.004753707920617596,0.06894713859630142
JXZ,[0.7146847649630497],[1.178092122077942],0.6484080532188917,0.21474637862820925,0.4634073571148922
JYX,[0.9996324683322388],[1.0230252742767334],0.023401406702527893,0.0005472233699567797,0.023392805944494555
JYY,[-0.5205696356724228],[-0.29333576560020447],0.4365100353552105,0.05163523170799778,0.2272338700722183
JYZ,[-0.3238444854866003],[-0.5112130641937256],0.5785757890105498,0.03510698428672821,0.1873685787071253
JZX,[0.41638866597025537],[0.4166909456253052],0.0007259555308630852,9.137298985703126e-08,0.0003022796550498086
JZY,[-0.4388366283137255],[-0.27011510729789734],0.3844745632655091,0.028466951653894543,0.16872152101582816
JZZ,[-0.4733714857050786],[-0.6597299575805664],0.39368334913098985,0.03472948003976698,0.18635847187548782
