,treino,previsto,MAPE,MSE,AE
gamma1,[0.7863044343329872],[0.7851983308792114],0.0014067114535785546,1.2234648504547968e-06,0.0011061034537758196
gamma2,[0.9717550117964577],[0.9701574444770813],0.0016440021404397552,2.552221339939612e-06,0.0015975673193764361
gamma3,[0.028791618843824085],[0.02879217639565468],1.9365074038306754e-05,3.108640437980083e-13,5.575518305933613e-07
gamma4,[0.9378945220576308],[0.9356949925422668],0.0023451779103458685,4.83793008895718e-06,0.0021995295153639516
JXX,[0.5288222950287738],[0.5278956890106201],0.0017522067939726787,8.58598712878547e-07,0.0009266060181536417
JXY,[-0.9165274392042873],[-0.915126621723175],0.001528396664619631,1.9622896153895407e-06,0.0014008174811122043
JXZ,[0.36678988670422896],[0.3653773367404938],0.0038511148069745884,1.9952974000482805e-06,0.001412549963735188
JYX,[0.005474927598498214],[0.005271493457257748],0.037157412144823355,4.1385449822245915e-08,0.0002034341412404661
JYY,[0.2708874110817623],[0.2700393497943878],0.0031306781071435514,7.192079471432411e-07,0.0008480612873744686
JYZ,[0.9074652976162696],[0.9060652256011963],0.0015428380773909657,1.9602016473914275e-06,0.001400072015073306
JZX,[0.9735150597652436],[0.9733374118804932],0.00018248087994984446,3.15587709562868e-08,0.00017764788475038706
JZY,[-0.18171866659490643],[-0.1798032820224762],0.010540384256175928,3.6686980603037514e-06,0.0019153845724302343
JZZ,[0.6882869035295207],[0.689037024974823],0.0010898383238961552,5.626821827023927e-07,0.0007501214453022875
JIX,[0.49458253244656714],[0.49383705854415894],0.0015072790757905273,5.557313391717108e-07,0.0007454739024082002
JIY,[-0.5944947353081806],[-0.593355119228363],0.0019169489856404537,1.2987248093788501e-06,0.001139616079817607
JIZ,[-0.5896826918056928],[-0.5906670093536377],0.0016692325578198722,9.688810351923077e-07,0.000984317547944924
JXI,[0.2015142521860358],[0.20211558043956757],0.0029840482596567085,3.615956684955605e-07,0.0006013282535317632
JYI,[-0.8864854257125787],[-0.8850036859512329],0.0016714767308833565,2.1955527203531134e-06,0.0014817397613458017
JZI,[0.5526572011585595],[0.5506770610809326],0.003582944497015274,3.920954727024361e-06,0.001980140077626924
