,treino,previsto,MAPE,MSE,AE
gamma1,[0.6556656514896784],[0.6552402377128601],0.0006488273037511085,1.8097688150677802e-07,0.000425413776818262
gamma2,[0.7707825372818101],[0.7699931859970093],0.0010240907734943197,6.23075450816742e-07,0.0007893512848008433
gamma3,[0.6486473098880531],[0.6481931209564209],0.0007002093814442376,2.062875856171832e-07,0.0004541889316321823
gamma4,[0.7519567103881644],[0.7514892220497131],0.0006216958130607109,2.1854534658788932e-07,0.0004674883384512274
JXX,[-0.654314601549209],[-0.6527838110923767],0.0023395327770583414,2.3433194227286665e-06,0.0015307904568322428
JXY,[-0.7562164546869965],[-0.755394458770752],0.0010869849646220335,6.756772863227081e-07,0.0008219959162445445
JXZ,[-0.6778506698956863],[-0.6774399280548096],0.0006059473850486243,1.687088598468209e-07,0.00041074184087674936
JYX,[-0.9340598937863975],[-0.9332911372184753],0.0008230270596523347,5.90986660723506e-07,0.0007687565679221908
JYY,[0.10681764632445323],[0.1072653979063034],0.004191737950208643,2.004814790493343e-07,0.0004477515818501754
JYZ,[-0.7618314373676482],[-0.7605418562889099],0.0016927380723407992,1.6630193586399234e-06,0.0012895810787383333
JZX,[0.24341659002924376],[0.24288390576839447],0.0021883646500236325,2.8375252175655667e-07,0.0005326842608492921
JZY,[-0.26427903177630796],[-0.26414328813552856],0.0005136375741466017,1.8426336012045563e-08,0.0001357436407793955
JZZ,[0.8135483283424336],[0.8139190077781677],0.0004556329634274367,1.3740324407615103e-07,0.00037067943573410034
JIX,[0.8246867187194984],[0.8233087062835693],0.0016709526231593885,1.898918273575127e-06,0.0013780124359290546
JIY,[-0.011300505399674421],[-0.010725646279752254],0.05087021328610035,3.304630077576877e-07,0.0005748591199221664
JIZ,[0.13160290901296068],[0.13081343472003937],0.005998912173313438,6.232696591836033e-07,0.0007894742929213105
JXI,[-0.2934101986418025],[-0.29302260279655457],0.0013210033156384098,1.5023053925346935e-07,0.00038759584524794555
JYI,[-0.7727670059828655],[-0.7714874148368835],0.0016558563397184498,1.6373535008754592e-06,0.001279591145981973
JZI,[-0.28923988122014976],[-0.28808677196502686],0.0039866883164885545,1.3296609542501085e-06,0.0011531092551229083
