,treino,previsto,MAPE,MSE,AE
gamma1,[0.21101029956774453],[0.19010117650032043],0.09909053306998057,0.00043719142744868644,0.020909123067424096
gamma2,[0.8480765801722641],[0.6856551170349121],0.19151744893646325,0.02638073168767818,0.16242146313735195
gamma3,[0.7173017220824032],[0.5838432312011719],0.18605628116127632,0.0178111687882957,0.1334584908812313
gamma4,[0.07495132545320449],[0.052104756236076355],0.30481874842083057,0.0005219657249930268,0.022846569217128132
JXX,[-0.4322994082024627],[-0.6242274641990662],0.4439702029541434,0.03683637867863535,0.19192805599660345
JXY,[-0.7645872688839439],[-0.4798537492752075],0.37240159651671606,0.08107317718877867,0.2847335196087364
JXZ,[-0.37792355037599856],[0.16624833643436432],1.4398993824781832,0.2961230423947504,0.5441718868103629
JYX,[0.4869415856794128],[0.13353659212589264],0.7257646583222633,0.12489508946856363,0.3534049935535202
JYY,[-0.9284885689746154],[-0.925015926361084],0.0037401027105443655,1.2059246721314319e-05,0.003472642613531418
JYZ,[0.24987511436094323],[-0.30647993087768555],2.226532428655448,0.3095309363624767,0.5563550452386288
JZX,[-0.7299776781859193],[-0.2893022894859314],0.6036833753535016,0.19419479820588542,0.4406753886999879
JZY,[0.5901424869311658],[-0.023899173364043236],1.0404972932694996,0.37704716057809684,0.614041660295209
JZZ,[0.47393524876420434],[-1.1637041568756104],3.4554074842713054,2.6818628229043253,1.6376394056398147
JIX,[-0.4562491712318184],[-0.5270602703094482],0.15520269085957636,0.005014211752581909,0.07081109907762984
JIY,[-0.02394358429818433],[0.6664075255393982],28.83240459073342,0.47658465485398194,0.6903511098375825
JIZ,[-0.8362413152576669],[0.9155038595199585],2.094784295891753,3.068611157356693,1.7517451747776254
JXI,[-0.32253302601586054],[-0.6127958297729492],0.8999475413188076,0.08425249524492617,0.2902628037570887
JYI,[-0.855332784589292],[-0.6924139261245728],0.19047423575953365,0.02654255444344721,0.1629188584647192
JZI,[-0.9779272658402001],[0.6814229488372803],1.6968033029039498,2.7534431349502,1.6593502146774803
