,treino,previsto,MAPE,MSE,AE
gamma1,[0.2356150800222051],[0.29290786385536194],0.2431626355484436,0.003282463079352837,0.057292783833156835
gamma2,[0.17464896550344733],[0.18887005746364594],0.08142671741114837,0.00020223945654042545,0.014221091960198606
gamma3,[0.4244121561757058],[0.39688608050346375],0.06485694453305511,0.0007576848419139972,0.02752607567224208
gamma4,[0.9777111756227775],[0.8767607808113098],0.10325175504633549,0.01019098221259121,0.10095039481146773
JIX,[0.6289562908956208],[0.6929070353507996],0.10167756548569416,0.004089697716371581,0.06395074445517879
JIY,[-0.8079541131822325],[-0.6876789927482605],0.1488638011387216,0.014466104595406478,0.12027512043397204
JIZ,[0.8487886289478179],[0.8500575423240662],0.0014949698110602845,1.610141156421701e-06,0.0012689133762482374
JXI,[0.46084424662008483],[0.39750611782073975],0.13743933935137173,0.004011718559802427,0.06333812879934508
JYI,[-0.4853199609607668],[-0.6232523322105408],0.2842091451930295,0.019025339038585474,0.13793237124977398
JZI,[-0.14503240733877742],[-0.17569226026535034],0.21140001389451782,0.0009400265814790818,0.030659852926572917
JXX,[-0.9317073426318694],[-0.9574973583221436],0.02768038257316189,0.0006651249093045879,0.02579001569027417
JXY,[-0.7054176645697114],[-0.6874354481697083],0.025491587896330794,0.00032336010665654375,0.017982216400003193
JXZ,[0.3028950750933861],[0.35022467374801636],0.1562574057700938,0.0022400909088083794,0.04732959865463027
JYX,[0.5443779477967157],[0.4601708948612213],0.1546849083000316,0.007090827764081148,0.08420705293549435
JYY,[-0.6226038497325039],[-0.5108665227890015],0.1794677739167681,0.012485230232479163,0.11173732694350247
JYZ,[0.3931749682300858],[0.3173294961452484],0.19290513947584947,0.005752535635771847,0.07584547208483738
JZX,[-0.24234069920584478],[-0.14588630199432373],0.39801154955648804,0.00930345074143788,0.09645439721152105
JZY,[0.09185539200009729],[-0.002747336868196726],1.0299093695903427,0.00894967630932795,0.09460272886829402
JZZ,[0.6680002796644271],[0.8384275436401367],0.2551305278814022,0.02904545230624621,0.17042726397570962
