,treino,previsto,MAPE,MSE,AE
gamma1,[0.9847400031826039],[0.9843428730964661],0.00040328420177341076,1.5771230531585011e-07,0.0003971300861378424
gamma2,[0.31455515098964815],[0.3143993020057678],0.0004954583747555717,2.4288905776529656e-08,0.00015584898388032453
gamma3,[0.9890104295709],[0.989078938961029],6.927064475827478e-05,4.6935365358522585e-09,6.850939012903456e-05
gamma4,[0.1294383270769628],[0.12953630089759827],0.0007569150718181265,9.598869529912704e-09,9.797382063547744e-05
JXX,[-0.16486406011996246],[-0.1651100516319275],0.001492086945972533,6.051182395883997e-08,0.0002459915119650269
JXY,[-0.5733417102051386],[-0.5726810693740845],0.0011522636837597788,4.364463076558579e-07,0.0006606408310541045
JXZ,[-0.21664558108338805],[-0.2160688042640686],0.002662305948891901,3.3267149930425763e-07,0.0005767768193194467
JYX,[0.684527873325528],[0.6840898990631104],0.0006398194719082997,1.9182145454028525e-07,0.0004379742624176508
JYY,[-0.7377955078124652],[-0.7374466061592102],0.0004728975028452565,1.2173236364404623e-07,0.0003489016532549627
JYZ,[-0.6248275905664575],[-0.6243549585342407],0.0007564199138330838,2.2338103787739472e-07,0.00047263203221681316
JZX,[-0.9444071589857421],[-0.9434008598327637],0.001065535286770993,1.0126379852851489e-06,0.0010062991529784515
JZY,[-0.520225806988122],[-0.5199580788612366],0.0005146383037694669,7.16783499256019e-08,0.0002677281268854692
JZZ,[-0.8100296643317768],[-0.808604896068573],0.0017589087485816416,2.0299646038328092e-06,0.0014247682632038128
JIX,[-0.774085659647674],[-0.7729675769805908],0.0014443913966731123,1.250108850431728e-06,0.0011180826670831312
JIY,[-0.738295666193135],[-0.7381467223167419],0.00020174014722459257,2.21842783149976e-08,0.0001489438763930817
JIZ,[0.1945217804922421],[0.19508247077465057],0.002882403610483206,3.14373592787279e-07,0.0005606902824084603
JXI,[-0.643909152948758],[-0.642341136932373],0.002435150997938495,2.4586742276395675e-06,0.0015680160163848988
JYI,[-0.7350065613100774],[-0.7351477742195129],0.0001921246923073528,1.994108579126247e-08,0.00014121290943558407
JZI,[-0.07180288786206579],[-0.07310625910758972],0.01815207276938114,1.6987766036586061e-06,0.0013033712455239321
