,treino,previsto,MAPE,MSE,AE
gamma1,[0.4335270462955384],[0.3846074640750885],0.11284090032782194,0.0023931255246233576,0.0489195822204499
gamma2,[0.8554088477491049],[0.8340452313423157],0.02497474332069947,0.00045640410597643215,0.021363616406789188
gamma3,[0.9372801278909322],[0.8547298312187195],0.08807430587263958,0.006814551480670331,0.0825502966722127
gamma4,[0.5687076940748169],[0.3766174018383026],0.33776629758633736,0.036898680371509465,0.1920902922365143
JIX,[-0.4403690528540243],[-0.3247346580028534],0.26258519780567313,0.013371313272596495,0.11563439485117089
JIY,[0.0042808872494692896],[0.06502604484558105],14.189852256361684,0.003689974171376455,0.060745157596111765
JIZ,[0.12829563294553736],[0.21259519457817078],0.6570727287998909,0.007106416091454159,0.08429956163263341
JXI,[-0.07807628366854513],[0.16047120094299316],3.0553130016310286,0.0569049024144921,0.2385474846115383
JYI,[0.1734731208329543],[0.24728049337863922],0.42546863854924033,0.005447528242097524,0.07380737254568492
JZI,[-0.02553243332706523],[-0.11438087373971939],3.4798265905377637,0.007894045363760958,0.08884844041265416
JXX,[0.03579855711022262],[0.15555159747600555],3.3451918186832823,0.014340790676848838,0.11975304036578294
JXY,[-0.5955356590317753],[-0.5059759020805359],0.1503852130313172,0.008020950065165075,0.08955975695123941
JXZ,[-0.7792109396740667],[-0.5509580373764038],0.2929282568762933,0.052099387407306456,0.22825290229766293
JYX,[-0.4897951571405561],[-0.39435386657714844],0.19485960441217462,0.00910903994440881,0.09544129056340767
JYY,[0.559631598803906],[0.47015926241874695],0.159877205962614,0.008005298978219057,0.08947233638515906
JYZ,[-0.9491812971888518],[-0.9203084707260132],0.0304186634822557,0.000833640107953194,0.02887282646283862
JZX,[-0.2956259316551795],[-0.21223393082618713],0.2820862174102557,0.00695422580226266,0.08339200082899234
JZY,[-0.15528266879590258],[-0.11891202628612518],0.2342221626650527,0.0013228236365740267,0.036370642509777396
JZZ,[0.10612110780233319],[-0.1178477481007576],2.1105024301128394,0.050162048414539445,0.2239688559030908
