,treino,previsto,MAPE,MSE,AE
gamma1,[0.07873212256130502],[0.07869737595319748],0.000441326957500519,1.207326774978875e-09,3.474660810753871e-05
gamma2,[0.8385794417948504],[0.8383525013923645],0.0002706248104535108,5.150194628048147e-08,0.00022694040248594227
gamma3,[0.7748150558613741],[0.7745552062988281],0.0003353697899650512,6.752179515534157e-08,0.00025984956254598846
gamma4,[0.7401692871206411],[0.7399376034736633],0.00031301440225798617,5.3677312276927924e-08,0.0002316836469777872
JXX,[-0.3338666967613588],[-0.3334842026233673],0.0011456492717059382,1.463017655978745e-07,0.0003824941379915181
JXY,[-0.25525056072843344],[-0.2551867961883545],0.00024981155730657996,4.0659165714797295e-09,6.376454007894772e-05
JXZ,[0.6297316462233915],[0.6305997371673584],0.0013785093208718074,7.535818869973308e-07,0.0008680909439668927
JYX,[-0.6333304606700121],[-0.6332955360412598],5.5144400784658776e-05,1.2197296934873572e-09,3.492462875231972e-05
JYY,[0.8193628972743414],[0.8188983798027039],0.0005669251966165474,2.1577648145655132e-07,0.00046451747163755996
JYZ,[-0.017661007920774408],[-0.016856854781508446],0.04553268663223049,6.466622713913013e-07,0.0008041531392659618
JZX,[-0.8573255728224154],[-0.8568790555000305],0.0005208258525578437,1.9937771918975945e-07,0.0004465173223848762
JZY,[0.8356247341269967],[0.8350680470466614],0.0006661926790820554,3.0990050541223423e-07,0.0005566870803352941
JZZ,[0.14599702737085796],[0.14585350453853607],0.0009830531135220449,2.0598803397695953e-08,0.00014352283232188512
JIX,[0.2969944399577662],[0.2967674434185028],0.0007643124204468974,5.152742883755622e-08,0.00022699653926339103
JIY,[0.40273908193734953],[0.40284264087677],0.00025713655332958017,1.07244539338966e-08,0.00010355893942048944
JIZ,[0.9140940053161357],[0.9132386445999146],0.0009357469923734399,7.316419548543846e-07,0.0008553607162211652
JXI,[-0.6071937818236794],[-0.6063060760498047],0.0014619810025204372,7.880215409705838e-07,0.0008877057738747585
JYI,[-0.8692615292310002],[-0.8684768080711365],0.000902744609620458,6.157872987378645e-07,0.0007847211598637216
JZI,[0.6485148599678836],[0.6484647393226624],7.728526871956993e-05,2.512079077394626e-09,5.012064522125215e-05
