,treino,previsto,MAPE,MSE,AE
gamma1,[0.3821258776361548],[0.49310117959976196],0.29041556319112594,0.012315517645913793,0.11097530196360716
gamma2,[0.2597144974749366],[0.27022233605384827],0.04045919146244708,0.0001104146716004648,0.010507838578911688
gamma3,[0.9030730537030369],[0.7838886976242065],0.13197642825252817,0.014204910733925432,0.11918435607883038
gamma4,[0.04104246726610428],[0.012620511464774609],0.6925011505047236,0.0008078075715727372,0.028421955801329668
JIX,[-0.7093276763334386],[-0.7760864496231079],0.09411556254896153,0.0044567338111414605,0.06675877328966928
JIY,[-0.30097748941397007],[-0.27251526713371277],0.09456595021666164,0.000810098097130775,0.0284622222802573
JIZ,[-0.6741283351047271],[-0.5595802068710327],0.16992035828889931,0.0131212736818429,0.11454812823369442
JXI,[-0.5082135837716129],[-0.5476568341255188],0.07761156256624464,0.0015557699984809015,0.039443250353905945
JYI,[0.38476156435115083],[0.21320000290870667],0.4458905913114266,0.029433369364569546,0.17156156144244417
JZI,[-0.6899586608088255],[-0.7058826088905334],0.02307956836579252,0.00025357212250892995,0.01592394808170794
JXX,[-0.2981621320585077],[-0.30607640743255615],0.026543529587102054,6.263575469626941e-05,0.00791427537404843
JXY,[-0.5989112539604846],[-0.46625518798828125],0.22149536362019312,0.01759763183922157,0.13265606597220336
JXZ,[0.9488189626598429],[0.8592236042022705],0.09442829663354108,0.008027328257140887,0.08959535845757238
JYX,[-0.017848451176140756],[-0.16640616953372955],8.323283454206718,0.022069395683612675,0.1485577183575888
JYY,[-0.3818888638509741],[-0.42169392108917236],0.10423204499027117,0.0015844425817362407,0.03980505723819827
JYZ,[-0.18004349647137707],[-0.3523692786693573],0.9571341679946557,0.02969617521014572,0.17232578219798023
JZX,[0.6561123682325138],[0.6038594841957092],0.07964014483916447,0.0027303638901637504,0.052252884036804614
JZY,[-0.2643523124079703],[-0.16526086628437042],0.37484614838804126,0.009819114694866298,0.09909144612359988
JZZ,[0.635377617060706],[0.7126098871231079],0.12155333771385113,0.005964823538991791,0.07723227006240196
