,treino,previsto,MAPE,MSE,AE
gamma1,[0.7976834640931965],[0.7986747622489929],0.0012427212051128133,9.82672033685464e-07,0.0009912981557964606
gamma2,[0.6715515831338204],[0.6721535921096802],0.0008964448762826638,3.624148070157949e-07,0.0006020089758598246
gamma3,[0.04510972210455566],[0.045656491070985794],0.012120867540767112,2.989563026510763e-07,0.0005467689664301334
gamma4,[0.4658771443546851],[0.4656616151332855],0.0004626310262507085,4.645284527709945e-08,0.00021552922139955744
JXX,[0.9040597871742617],[0.9014208912849426],0.0029189395731970915,6.963771514665205e-06,0.002638895889319093
JXY,[-0.14288133986122675],[-0.13996827602386475],0.020387993562989502,8.48594092054626e-06,0.0029130638373620066
JXZ,[0.6680513959234107],[0.6690373420715332],0.001475853735414639,9.72089806997653e-07,0.0009859461481225296
JYX,[0.9200527003028165],[0.9229117035865784],0.0031074342619948746,8.173899776561179e-06,0.002859003283761874
JYY,[-0.9591939086411334],[-0.9585474133491516],0.0006739985378948777,4.1795616255462867e-07,0.0006464952919817968
JYZ,[-0.9739188441020281],[-0.9728501439094543],0.0010973195549564814,1.1421201016072093e-06,0.0010687001925737682
JZX,[-0.12798590426185763],[-0.12806078791618347],0.0005850929815882713,5.607561685192094e-09,7.488365432584132e-05
JZY,[0.9198433596040032],[0.9177320599555969],0.00229528171983022,4.457586205360498e-06,0.002111299648406284
JZZ,[-0.09101376905350467],[-0.0874309167265892],0.03936604718357722,1.2836830796483558e-05,0.0035828523269154644
JIX,[0.09360310707326613],[0.0931074470281601],0.005295337522482774,2.456788803145205e-07,0.0004956600451060389
JIY,[-0.751762199047689],[-0.7495172619819641],0.002986232971767868,5.039742429065649e-06,0.002244937065724928
JIZ,[-0.439812774919055],[-0.4420584738254547],0.005106033827264348,5.043163578204789e-06,0.0022456989063996957
JXI,[-0.13859556840738407],[-0.13658452033996582],0.014510190264576372,4.04431432946669e-06,0.002011048067418253
JYI,[-0.9662104295599947],[-0.9684093594551086],0.0022758291856933488,4.835292683625818e-06,0.0021989298951139435
JZI,[-0.0036095623537208965],[-0.008081145584583282],1.2388158986235216,1.9995056590529694e-05,0.004471583230862386
