,treino,previsto,MAPE,MSE,AE
gamma1,[0.603190610968185],[0.603500247001648],0.0005133303268197467,9.587447321863883e-08,0.00030963603346290114
gamma2,[0.3816059859191179],[0.38157540559768677],8.013585362779866e-05,9.35156058829775e-10,3.058032143110623e-05
gamma3,[0.28361821790671515],[0.2836572527885437],0.00013763178584454307,1.5237219993687049e-09,3.9034881828547974e-05
gamma4,[0.674964847134956],[0.6749595999717712],7.773979944292363e-06,2.7532721487180718e-11,5.247163184729509e-06
JXX,[0.30694506780235153],[0.30707848072052],0.00043464753847874995,1.7799006734230904e-08,0.0001334129181684851
JXY,[-0.6795408869623607],[-0.6794763207435608],9.501447232782482e-05,4.16879661011795e-09,6.456621879991076e-05
JXZ,[0.04133871927984911],[0.041553646326065063],0.0051991704136010635,4.61936351951137e-08,0.00021492704621595138
JYX,[-0.3444543767558137],[-0.3443441689014435],0.0003199490609124752,1.2145771164886411e-08,0.00011020785437021452
JYY,[-0.5000066466271993],[-0.5003171563148499],0.0006210111200423209,9.641626612484955e-08,0.00031050968765056197
JYZ,[0.9056338182918233],[0.9058027863502502],0.00018657436925845317,2.8550204768563567e-08,0.00016896805842692153
JZX,[0.9931139850789104],[0.9930728077888489],4.146280354536176e-05,1.6955692168071103e-09,4.117729006147819e-05
JZY,[-0.9108872350991339],[-0.9106764793395996],0.00023137414974466538,4.441799017689285e-08,0.00021075575953433123
JZZ,[0.720322074572582],[0.7199481725692749],0.0005190761417786291,1.3980270807707298e-07,0.00037390200330711387
JIX,[0.142805189379827],[0.14243963360786438],0.002559821345079646,1.3363102241518875e-07,0.00036555577196262234
JIY,[-0.14222189064977075],[-0.14204847812652588],0.001219309646726,3.007190321815458e-08,0.00017341252324487577
JIZ,[0.15618260226894076],[0.15565529465675354],0.003376225037403447,2.7805331787058993e-07,0.0005273076121872222
JXI,[-0.5878035357209965],[-0.5876078605651855],0.0003328921041125883,3.828876660165189e-08,0.0001956751558109815
JYI,[0.6266425027146401],[0.6269949674606323],0.0005624654319893297,1.242313971673917e-07,0.00035246474599226474
JZI,[0.647177745066891],[0.6470186114311218],0.00024588860940001855,2.5323514033104525e-08,0.00015913363576913753
