,treino,previsto,MAPE,MSE,AE
gamma1,[0.4494007558523254],[0.40454965829849243],0.09980200738374193,0.0020116209517834433,0.044851097553832986
gamma2,[0.20865257233244294],[0.15695735812187195],0.2477573778875144,0.0026723951722768214,0.051695214210570994
gamma3,[0.316903983245593],[0.2797142565250397],0.11735329527787024,0.0013830757735494375,0.03718972672055332
gamma4,[0.9086358448961127],[0.7314493060112],0.19500280544751245,0.0313950695620147,0.17718653888491276
JIX,[0.8112793523490414],[0.5437119603157043],0.32980919736044256,0.07159230927952145,0.267567392033337
JIY,[0.3725083140534051],[0.31601908802986145],0.15164554425339624,0.0031910326567390034,0.05648922602354367
JIZ,[0.5330185127252884],[0.6439979076385498],0.20820926902863288,0.012316426095313622,0.11097939491326136
JXI,[0.8092324756265472],[0.6860491633415222],0.15222240332069034,0.015174128425509989,0.12318331228502499
JYI,[-0.4803451050220462],[-0.4482131600379944],0.06689345774134008,0.001032461888458132,0.03213194498405181
JZI,[0.2714517392119784],[0.06760795414447784],0.7509393222502717,0.04155228871064536,0.20384378506750056
JXX,[0.8098913893329576],[0.8627623915672302],0.06528159569373648,0.0027953428772564642,0.05287100223427266
JXY,[0.7442607481394212],[0.6930298805236816],0.06883456872314135,0.002624601796661435,0.051230867615739584
JXZ,[0.14588133849844365],[0.08678697049617767],0.4050851782039032,0.0034921443295872364,0.05909436800226597
JYX,[-0.6612438257488602],[-0.6463169455528259],0.02257394264381909,0.00022281175238676027,0.014926880196034276
JYY,[-0.17695387591808664],[-0.21566970646381378],0.21879052009942412,0.0014989155348454585,0.03871583054572714
JYZ,[0.9876760255546593],[0.9519714117050171],0.03615012709212131,0.0012748194501520605,0.035704613849642186
JZX,[-0.7935044001776401],[-0.8451151251792908],0.06504151078443506,0.0026636669351960073,0.05161072500165065
JZY,[-0.36172170230142053],[-0.18624751269817352],0.48510827104596954,0.030791191216916283,0.175474189603247
JZZ,[0.9000782159070004],[0.7592656016349792],0.15644486421674547,0.019828192338121026,0.14081261427202119
