,treino,previsto,MAPE,MSE,AE
gamma1,[0.951939128259082],[0.9487504959106445],0.0033496179049482713,1.0167376253501856e-05,0.00318863234843747
gamma2,[0.8467770172755084],[0.8439755439758301],0.0033083955309651377,7.848252648810315e-06,0.002801473299678281
gamma3,[0.37265643819973215],[0.3714004158973694],0.0033704564677065384,1.5775920240326718e-06,0.0012560223023627692
gamma4,[0.8090952493694098],[0.8049948811531067],0.005067843643253177,1.6813019509268726e-05,0.0041003682163031074
JXX,[-0.0974703196240907],[-0.09657388180494308],0.009197033749400447,8.036007635981245e-07,0.0008964378191476108
JXY,[0.7767386580946491],[0.7732223868370056],0.0045269682678972046,1.2364163557330032e-05,0.003516271257643533
JXZ,[0.635838140646408],[0.633705198764801],0.0033545359192176717,4.549441070313011e-06,0.0021329418816069534
JYX,[-0.4705454932396085],[-0.46812883019447327],0.005135875446382429,5.840260273722207e-06,0.0024166630451352145
JYY,[-0.4543397669530467],[-0.4518991708755493],0.005371742152056833,5.956509213495495e-06,0.002440596077497359
JYZ,[-0.8514402725273611],[-0.8484103083610535],0.003558633839709834,9.180682849108294e-06,0.0030299641663076304
JZX,[0.4630963972794697],[0.460868239402771],0.004811434271111532,4.964687523494557e-06,0.002228157876698722
JZY,[-0.9179128262695495],[-0.9148092269897461],0.003381148177672406,9.632328489596278e-06,0.003103599279803415
JZZ,[0.3581159954508317],[0.3553890883922577],0.007614591621748522,7.436022106100896e-06,0.002726907058574035
JIX,[-0.5926591051578969],[-0.5905832052230835],0.0035026879984579365,4.309360539358219e-06,0.0020758999348133855
JIY,[-0.814613156303337],[-0.8103629946708679],0.005217398711992348,1.8063873902111994e-05,0.004250161632469052
JIZ,[0.3189600046665215],[0.320054292678833],0.0034308000887308173,1.1974662538886185e-06,0.001094288012311484
JXI,[0.17225884362757293],[0.17201879620552063],0.0013935274206953944,5.762276483395649e-08,0.000240047422052303
JYI,[0.26881842145966495],[0.2686591148376465],0.0005926179506353724,2.5378599818933268e-08,0.00015930662201846246
JZI,[-0.29030610911584054],[-0.2891181409358978],0.004092122565249488,1.4112683965563976e-06,0.001187968179942711
