,treino,previsto,MAPE,MSE,AE
gamma1,[0.13948974986003737],[0.12440565228462219],0.10813767743185726,0.00022752999966464606,0.015084097575415178
gamma2,[0.163836144803976],[0.20250794291496277],0.2360394780849864,0.0014955079691369188,0.038671798110986755
gamma3,[0.46443579215550523],[0.3742266893386841],0.1942337441267162,0.00813768223101581,0.09020910281682115
gamma4,[0.8613332758638482],[0.8038480281829834],0.06673984309175995,0.003304553700930375,0.057485247680864826
JIX,[-0.20502224603708497],[-0.17083634436130524],0.16674240155185938,0.0011686758733860793,0.03418590167577973
JIY,[-0.6209768603323691],[-0.5002460479736328],0.19442079096814788,0.01457592905280039,0.12073081235873628
JIZ,[0.8048786399510626],[0.6719366908073425],0.16517017913632676,0.017673561842131445,0.13294194914372004
JXI,[0.25107473156469906],[0.41249892115592957],0.6429328375071203,0.026057768985185532,0.1614241895912305
JYI,[0.05334375453651985],[0.022392524406313896],0.5802221909411406,0.0009579786465729688,0.030951230130205953
JZI,[0.3934534044238047],[0.43733975291252136],0.1115414125161435,0.0019260115836730815,0.04388634848871664
JXX,[0.7049624374714418],[0.5745184421539307],0.1850368025073612,0.017015635914394873,0.13044399531751116
JXY,[0.37205632722347204],[0.3282328248023987],0.11778727900722191,0.0019204993644498223,0.04382350242107336
JXZ,[-0.7289865579589982],[-0.6465193033218384],0.11312589201651402,0.006800848087390166,0.08246725463715987
JYX,[0.983481168032575],[0.9326773285865784],0.05165715531455292,0.002581030102454605,0.050803839445996646
JYY,[-0.7552620814992317],[-0.694629967212677],0.08027956886991733,0.0036762532828578287,0.060632114286554684
JYZ,[-0.7187700777991153],[-0.6647452116012573],0.07516293160572697,0.0029186861676964554,0.05402486619785796
JZX,[-0.6533605986568296],[-0.6771759986877441],0.036450621723859586,0.0005671732786324841,0.023815400030914535
JZY,[-0.17959942931413186],[-0.12509608268737793],0.30347171388514715,0.0029706147935160895,0.054503346626753935
JZZ,[0.33965764099196205],[0.3764503002166748],0.10832277795152986,0.0013536997728258405,0.036792659224712754
