,treino,previsto,MAPE,MSE,AE
gamma1,[0.9059729815293226],[0.9028578996658325],0.0034383827409860284,9.703735016244809e-06,0.0031150818634900768
gamma2,[0.05882432741086607],[0.05795176699757576],0.014833325797264162,7.61361674841362e-07,0.0008725604132903131
gamma3,[0.8188201278420804],[0.814683735370636],0.0050516497223211,1.710974267782168e-05,0.004136392471444372
gamma4,[0.07460963363587747],[0.07461586594581604],8.353224154652313e-05,3.884168717039483e-11,6.232309938569713e-06
JXX,[-0.4519037210433372],[-0.4496982991695404],0.004880291467184665,4.8638856414213794e-06,0.002205421873796798
JXY,[0.6206961044701675],[0.6153656840324402],0.008587810362169837,2.8413382042941506e-05,0.005330420437727357
JXZ,[0.3811853060773691],[0.37965595722198486],0.004012087640843736,2.338907921465114e-06,0.0015293488553842494
JYX,[0.2029140774554663],[0.20459464192390442],0.00828214823491954,2.824296932576691e-06,0.0016805644684381171
JYY,[0.11638009550669604],[0.11621275544166565],0.00143787530248897,2.8002697364373743e-08,0.0001673400650303858
JYZ,[0.322642171744002],[0.3196166157722473],0.009377434931709096,9.153988938220465e-06,0.00302555597175469
JZX,[-0.709394410579794],[-0.7053993344306946],0.005631671309383777,1.5960633437103222e-05,0.003995076149099441
JZY,[-0.11989041615046037],[-0.11941862106323242],0.003935219364288882,2.2259060433242343e-07,0.00047179508722794417
JZZ,[-0.6754653552222227],[-0.6717513203620911],0.005498483129323157,1.3794054942273238e-05,0.0037140348601316653
JIX,[-0.05085864262290385],[-0.049756284803152084],0.02167493591846915,1.2151927627678642e-06,0.0011023578197517647
JIY,[0.31494500531451064],[0.3151707947254181],0.0007169169445375804,5.098085807793374e-08,0.00022578941090745097
JIZ,[0.3328209422496762],[0.33297789096832275],0.0004715710423319357,2.463290028480232e-08,0.00015694871864657678
JXI,[-0.7147992941492645],[-0.7115181684494019],0.004590275517504139,1.076578585829889e-05,0.003281125699862608
JYI,[-0.9782791138198641],[-0.9743086099624634],0.004058661583704046,1.5764900881633998e-05,0.00397050385740072
JZI,[-0.25049101587327116],[-0.2497941106557846],0.002782156537858163,4.856768821599814e-07,0.0006969052174865542
