,treino,previsto,MAPE,MSE,AE
gamma1,[0.17618810428468956],[0.1523841917514801],0.13510510615828208,0.0005666262518886863,0.02380391253320946
gamma2,[0.8508752517946389],[0.6568866968154907],0.22798706927953738,0.03763155946289798,0.19398855497914813
gamma3,[0.8202199870687111],[0.7630953192710876],0.06964554472974341,0.003263227670988842,0.057124667797623485
gamma4,[0.37585828567644886],[0.41513893008232117],0.10450918844366353,0.0015429690249405877,0.03928064440587231
JIX,[-0.9228963213252399],[-0.9530376195907593],0.03265946300689306,0.0009084978611310008,0.030141298265519367
JIY,[0.3924486452741056],[0.4637010395526886],0.18155851762162864,0.005076903690430646,0.07125239427858299
JIZ,[-0.712133557209278],[-0.7770765423774719],0.0911949514395779,0.004217591322556262,0.06494298516819397
JXI,[-0.0749354903418249],[-0.18352223932743073],1.4490697063604672,0.01179108205526297,0.10858674898560583
JYI,[0.34329352823553405],[0.3671337068080902],0.06944546462932266,0.0005683541143713658,0.02384017857255616
JZI,[0.5859025433105887],[1.1403343677520752],0.9462867686300187,0.30739464795351534,0.5544318244414865
JXX,[-0.09362154306757531],[-0.3470528721809387],2.706976629625071,0.06422743857616592,0.2534313291133634
JXY,[-0.0034555404038976167],[-0.13115577399730682],36.95521356062628,0.016307349659811277,0.1277002335934092
JXZ,[-0.9616857839513044],[-0.9850096702575684],0.024253125808340884,0.0005440036724275256,0.02332388630626392
JYX,[-0.1352223220971196],[-0.17401693761348724],0.2868950548601326,0.0015050221930627934,0.03879461551636765
JYY,[-0.25525063835814765],[-0.30379509925842285],0.19018350438819048,0.0023565646840983476,0.0485444609002752
JYZ,[0.704577266381706],[0.7308132648468018],0.03723651005634678,0.0006883276154605051,0.026235998465095722
JZX,[0.09396780858201126],[-0.012500663287937641],1.1330313378227563,0.0113355355023221,0.1064684718699489
JZY,[0.510633676509932],[0.41140902042388916],0.19431671010071513,0.009845532375393472,0.0992246560860428
JZZ,[-0.13186372229553167],[-0.15106318891048431],0.1456008239470367,0.0003686195182986811,0.019199466614952643
