,treino,previsto,MAPE,MSE,AE
gamma1,[0.22323896460701453],[0.2600688934326172],0.16497984073003266,0.0013564436572989572,0.036829928825602654
gamma2,[0.6274332224055893],[0.5494530200958252],0.12428446490414824,0.0060809119522717385,0.0779802023097641
gamma3,[0.9477089424570057],[0.7981950044631958],0.15776356146453982,0.022354417654416817,0.14951393799380985
gamma4,[0.5771029486174987],[0.4898933172225952],0.1511162464233147,0.00760551980803493,0.08720963139490345
JIX,[-0.35233447033367526],[-0.1154370978474617],0.672365017995151,0.056120365090871815,0.23689737248621356
JIY,[-0.6983016521509962],[-0.5698469281196594],0.18395305758715366,0.01650061612596688,0.12845472403133673
JIZ,[0.3018689460797075],[0.03762025386095047],0.8753755417722995,0.06982737133932337,0.264248692218757
JXI,[-0.8551274266649145],[-0.887437641620636],0.03778409386509177,0.0010439499904849297,0.032310214955721506
JYI,[0.0717640086133784],[-0.13017669320106506],2.8139551526779853,0.040780047049309966,0.20194070181444346
JZI,[-0.2686221661748289],[-0.1229817122220993],0.5421758599695812,0.021211141827557158,0.14564045395272962
JXX,[-0.8840021504505864],[-0.5334575772285461],0.3965426702224237,0.12288149781542233,0.35054457322204025
JXY,[0.014871466378840514],[0.1448569893836975],8.740598922363404,0.01689623619084621,0.129985523004857
JXZ,[-0.9250086831160302],[-0.7949146628379822],0.14064086386714433,0.01692445411210518,0.13009402027804806
JYX,[-0.13270863267522826],[-0.07037444412708282],0.4697071116744382,0.003885551061955745,0.06233418854814543
JYY,[-0.8602891528507621],[-0.5354368686676025],0.37760825311662743,0.10552900653901628,0.3248522841831596
JYZ,[-0.8185739733122699],[-0.791050910949707],0.03362318282756267,0.000757518961813524,0.027523062362562856
JZX,[-0.15096162171497207],[-0.08865664154291153],0.41272066015359493,0.0038819105542408573,0.06230498017206054
JZY,[0.6537042493440761],[0.4908958077430725],0.2490551985310863,0.0265065886565474,0.1628084416010036
JZZ,[-0.7523960777007088],[-0.3916010856628418],0.47952800756277403,0.13017302627960453,0.360794992037867
