,treino,previsto,MAPE,MSE,AE
gamma1,[0.16722420906574653],[0.16723650693893433],7.354122502059026e-05,1.512376849430698e-10,1.2297873187794295e-05
gamma2,[0.7281792514390089],[0.7281247973442078],7.478116781476843e-05,2.9652484406064214e-09,5.445409480109298e-05
gamma3,[0.45794494925975726],[0.45788073539733887],0.0001402217941745886,4.123420126688447e-09,6.421386241839411e-05
gamma4,[0.5049149694368028],[0.5048115253448486],0.00020487428223718384,1.0700680160223728e-08,0.00010344409195417459
JXX,[0.12087053202375708],[0.12084070593118668],0.00024676066259511495,8.895957980184495e-10,2.982609257040636e-05
JXY,[0.48856793143996136],[0.4888565242290497],0.000590691223301853,8.328579791377938e-08,0.00028859278908832664
JXZ,[0.8530443734443238],[0.8531822562217712],0.00016163611382921469,1.9011660316614155e-08,0.00013788277744741784
JYX,[-0.010164243217845925],[-0.010050786659121513],0.011162322299136829,1.2872390717585914e-08,0.00011345655872441185
JYY,[-0.06292454119659796],[-0.06358441710472107],0.010486781398396356,4.354362141212974e-07,0.0006598759081231087
JYZ,[-0.7440855515429825],[-0.7441036701202393],2.4350126432615163e-05,3.282828418089564e-10,1.811857725675381e-05
JZX,[0.5685450839408246],[0.5682695508003235],0.0004846284811597866,7.591851151440179e-08,0.0002755331405011052
JZY,[-0.8610006166330297],[-0.8607894778251648],0.0002452249206169053,4.457959618662856e-08,0.00021113880786494121
JZZ,[-0.27322762119529287],[-0.2733212113380432],0.0003425354374528961,8.759114820029736e-09,9.359014275034383e-05
JIX,[-0.8583821458818548],[-0.8580735325813293],0.0003595290302880177,9.524216926121233e-08,0.000308613300525451
JIY,[-0.1308244925173181],[-0.13082455098628998],4.4692680064161124e-07,3.4186206734441417e-15,5.846897188632738e-08
JIZ,[-0.5075004579580764],[-0.5077289342880249],0.00045019925867212596,5.220143334673146e-08,0.00022847632994849043
JXI,[-0.10862841764031073],[-0.10820003598928452],0.003943550503006161,1.835108389359421e-07,0.0004283816510262106
JYI,[-0.48782436581795374],[-0.4874226152896881],0.0008235556819553314,1.6140348696171435e-07,0.00040175052826563196
JZI,[0.7229725984230293],[0.7224124670028687],0.000774761618050842,3.1374720785118414e-07,0.0005601314201606478
